,channel,clocks_per_click,control,denominator,name,notated_32nd_notes_per_beat,note,numerator,program,tempo,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,tpb,channel_chunk,channel_meta,instrument
240,0.0,,,,,,72.0,,,,8,note_on,,64.0,72.0,64.0,5400,28.125,96,0.0_7.0,,
241,0.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,5416,28.208333333333332,96,0.0_7.0,,
242,0.0,,,,,,72.0,,,,32,note_on,,64.0,72.0,64.0,5448,28.375,96,0.0_7.0,,
243,0.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,5464,28.458333333333332,96,0.0_7.0,,
244,0.0,,,,,,72.0,,,,32,note_on,,64.0,72.0,64.0,5496,28.625,96,0.0_7.0,,
245,0.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,5512,28.708333333333332,96,0.0_7.0,,
246,0.0,,,,,,74.0,,,,8,note_on,,64.0,74.0,64.0,5520,28.75,96,0.0_7.0,,
247,0.0,,,,,,74.0,,,,16,note_off,,64.0,74.0,64.0,5536,28.833333333333332,96,0.0_7.0,,
248,0.0,,,,,,76.0,,,,8,note_on,,64.0,76.0,64.0,5544,28.875,96,0.0_7.0,,
249,0.0,,,,,,76.0,,,,16,note_off,,64.0,76.0,64.0,5560,28.958333333333332,96,0.0_7.0,,
250,0.0,,,,,,72.0,,,,200,note_on,,64.0,72.0,64.0,5760,30.0,96,0.0_7.0,,
251,0.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,5776,30.083333333333332,96,0.0_7.0,,
252,0.0,,,,,,72.0,,,,8,note_on,,64.0,72.0,64.0,5784,30.125,96,0.0_7.0,,
253,0.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,5800,30.208333333333332,96,0.0_7.0,,
254,0.0,,,,,,72.0,,,,32,note_on,,64.0,72.0,64.0,5832,30.375,96,0.0_7.0,,
255,0.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,5848,30.458333333333332,96,0.0_7.0,,
256,0.0,,,,,,72.0,,,,32,note_on,,64.0,72.0,64.0,5880,30.625,96,0.0_7.0,,
257,0.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,5896,30.708333333333332,96,0.0_7.0,,
258,0.0,,,,,,74.0,,,,8,note_on,,64.0,74.0,64.0,5904,30.75,96,0.0_7.0,,
259,0.0,,,,,,74.0,,,,16,note_off,,64.0,74.0,64.0,5920,30.833333333333332,96,0.0_7.0,,
260,0.0,,,,,,76.0,,,,32,note_on,,64.0,76.0,64.0,5952,31.0,96,0.0_7.0,,
261,0.0,,,,,,76.0,,,,16,note_off,,64.0,76.0,64.0,5968,31.083333333333332,96,0.0_7.0,,
262,0.0,,,,,,72.0,,,,8,note_on,,64.0,72.0,64.0,5976,31.125,96,0.0_7.0,,
263,0.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,5992,31.208333333333332,96,0.0_7.0,,
264,0.0,,,,,,69.0,,,,32,note_on,,64.0,69.0,64.0,6024,31.375,96,0.0_7.0,,
265,0.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,6040,31.458333333333332,96,0.0_7.0,,
266,0.0,,,,,,67.0,,,,8,note_on,,64.0,67.0,64.0,6048,31.5,96,0.0_7.0,,
267,0.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,6064,31.583333333333332,96,0.0_7.0,,
268,0.0,,,,,,76.0,,,,80,note_on,,64.0,76.0,64.0,6144,32.0,96,0.0_8.0,,
269,0.0,,,,,,76.0,,,,16,note_off,,64.0,76.0,64.0,6160,32.08333333333333,96,0.0_8.0,,
270,0.0,,,,,,76.0,,,,8,note_on,,64.0,76.0,64.0,6168,32.125,96,0.0_8.0,,
271,0.0,,,,,,76.0,,,,16,note_off,,64.0,76.0,64.0,6184,32.20833333333333,96,0.0_8.0,,
272,0.0,,,,,,76.0,,,,32,note_on,,64.0,76.0,64.0,6216,32.375,96,0.0_8.0,,
273,0.0,,,,,,76.0,,,,16,note_off,,64.0,76.0,64.0,6232,32.45833333333333,96,0.0_8.0,,
274,0.0,,,,,,72.0,,,,32,note_on,,64.0,72.0,64.0,6264,32.625,96,0.0_8.0,,
275,0.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,6280,32.70833333333333,96,0.0_8.0,,
276,0.0,,,,,,76.0,,,,8,note_on,,64.0,76.0,64.0,6288,32.75,96,0.0_8.0,,
277,0.0,,,,,,76.0,,,,16,note_off,,64.0,76.0,64.0,6304,32.83333333333333,96,0.0_8.0,,
278,0.0,,,,,,79.0,,,,32,note_on,,64.0,79.0,64.0,6336,33.0,96,0.0_8.0,,
279,0.0,,,,,,79.0,,,,16,note_off,,64.0,79.0,64.0,6352,33.08333333333333,96,0.0_8.0,,
280,0.0,,,,,,72.0,,,,176,note_on,,64.0,72.0,64.0,6528,34.0,96,0.0_8.0,,
281,0.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,6544,34.08333333333333,96,0.0_8.0,,
282,0.0,,,,,,67.0,,,,56,note_on,,64.0,67.0,64.0,6600,34.375,96,0.0_8.0,,
283,0.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,6616,34.45833333333333,96,0.0_8.0,,
284,0.0,,,,,,64.0,,,,56,note_on,,64.0,64.0,64.0,6672,34.75,96,0.0_8.0,,
285,0.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,6688,34.83333333333333,96,0.0_8.0,,
286,0.0,,,,,,69.0,,,,56,note_on,,64.0,69.0,64.0,6744,35.125,96,0.0_8.0,,
287,0.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,6760,35.20833333333333,96,0.0_8.0,,
288,0.0,,,,,,71.0,,,,32,note_on,,64.0,71.0,64.0,6792,35.375,96,0.0_8.0,,
289,0.0,,,,,,71.0,,,,16,note_off,,64.0,71.0,64.0,6808,35.45833333333333,96,0.0_8.0,,
290,0.0,,,,,,70.0,,,,32,note_on,,64.0,70.0,64.0,6840,35.625,96,0.0_8.0,,
291,0.0,,,,,,70.0,,,,16,note_off,,64.0,70.0,64.0,6856,35.70833333333333,96,0.0_8.0,,
292,0.0,,,,,,69.0,,,,8,note_on,,64.0,69.0,64.0,6864,35.75,96,0.0_8.0,,
293,0.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,6880,35.83333333333333,96,0.0_8.0,,
294,0.0,,,,,,67.0,,,,32,note_on,,64.0,67.0,64.0,6912,36.0,96,0.0_9.0,,
295,0.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,6928,36.08333333333333,96,0.0_9.0,,
296,0.0,,,,,,76.0,,,,16,note_on,,64.0,76.0,64.0,6944,36.166666666666664,96,0.0_9.0,,
297,0.0,,,,,,76.0,,,,16,note_off,,64.0,76.0,64.0,6960,36.25,96,0.0_9.0,,
298,0.0,,,,,,79.0,,,,16,note_on,,64.0,79.0,64.0,6976,36.33333333333333,96,0.0_9.0,,
299,0.0,,,,,,79.0,,,,16,note_off,,64.0,79.0,64.0,6992,36.416666666666664,96,0.0_9.0,,
300,0.0,,,,,,81.0,,,,16,note_on,,64.0,81.0,64.0,7008,36.5,96,0.0_9.0,,
301,0.0,,,,,,81.0,,,,16,note_off,,64.0,81.0,64.0,7024,36.58333333333333,96,0.0_9.0,,
302,0.0,,,,,,77.0,,,,32,note_on,,64.0,77.0,64.0,7056,36.75,96,0.0_9.0,,
303,0.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,7072,36.83333333333333,96,0.0_9.0,,
304,0.0,,,,,,79.0,,,,8,note_on,,64.0,79.0,64.0,7080,36.875,96,0.0_9.0,,
305,0.0,,,,,,79.0,,,,16,note_off,,64.0,79.0,64.0,7096,36.95833333333333,96,0.0_9.0,,
306,0.0,,,,,,76.0,,,,32,note_on,,64.0,76.0,64.0,7128,37.125,96,0.0_9.0,,
307,0.0,,,,,,76.0,,,,16,note_off,,64.0,76.0,64.0,7144,37.20833333333333,96,0.0_9.0,,
308,0.0,,,,,,72.0,,,,32,note_on,,64.0,72.0,64.0,7176,37.375,96,0.0_9.0,,
309,0.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,7192,37.45833333333333,96,0.0_9.0,,
310,0.0,,,,,,74.0,,,,8,note_on,,64.0,74.0,64.0,7200,37.5,96,0.0_9.0,,
311,0.0,,,,,,74.0,,,,16,note_off,,64.0,74.0,64.0,7216,37.58333333333333,96,0.0_9.0,,
312,0.0,,,,,,71.0,,,,8,note_on,,64.0,71.0,64.0,7224,37.625,96,0.0_9.0,,
313,0.0,,,,,,71.0,,,,16,note_off,,64.0,71.0,64.0,7240,37.70833333333333,96,0.0_9.0,,
314,0.0,,,,,,72.0,,,,56,note_on,,64.0,72.0,64.0,7296,38.0,96,0.0_9.0,,
315,0.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,7312,38.08333333333333,96,0.0_9.0,,
316,0.0,,,,,,67.0,,,,56,note_on,,64.0,67.0,64.0,7368,38.375,96,0.0_9.0,,
317,0.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,7384,38.45833333333333,96,0.0_9.0,,
318,0.0,,,,,,64.0,,,,56,note_on,,64.0,64.0,64.0,7440,38.75,96,0.0_9.0,,
319,0.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,7456,38.83333333333333,96,0.0_9.0,,
320,0.0,,,,,,69.0,,,,56,note_on,,64.0,69.0,64.0,7512,39.125,96,0.0_9.0,,
321,0.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,7528,39.20833333333333,96,0.0_9.0,,
322,0.0,,,,,,71.0,,,,32,note_on,,64.0,71.0,64.0,7560,39.375,96,0.0_9.0,,
323,0.0,,,,,,71.0,,,,16,note_off,,64.0,71.0,64.0,7576,39.45833333333333,96,0.0_9.0,,
324,0.0,,,,,,70.0,,,,32,note_on,,64.0,70.0,64.0,7608,39.625,96,0.0_9.0,,
325,0.0,,,,,,70.0,,,,16,note_off,,64.0,70.0,64.0,7624,39.70833333333333,96,0.0_9.0,,
326,0.0,,,,,,69.0,,,,8,note_on,,64.0,69.0,64.0,7632,39.75,96,0.0_9.0,,
327,0.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,7648,39.83333333333333,96,0.0_9.0,,
328,0.0,,,,,,67.0,,,,32,note_on,,64.0,67.0,64.0,7680,40.0,96,0.0_10.0,,
329,0.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,7696,40.08333333333333,96,0.0_10.0,,
330,0.0,,,,,,76.0,,,,16,note_on,,64.0,76.0,64.0,7712,40.166666666666664,96,0.0_10.0,,
331,0.0,,,,,,76.0,,,,16,note_off,,64.0,76.0,64.0,7728,40.25,96,0.0_10.0,,
332,0.0,,,,,,79.0,,,,16,note_on,,64.0,79.0,64.0,7744,40.33333333333333,96,0.0_10.0,,
333,0.0,,,,,,79.0,,,,16,note_off,,64.0,79.0,64.0,7760,40.416666666666664,96,0.0_10.0,,
334,0.0,,,,,,81.0,,,,16,note_on,,64.0,81.0,64.0,7776,40.5,96,0.0_10.0,,
335,0.0,,,,,,81.0,,,,16,note_off,,64.0,81.0,64.0,7792,40.58333333333333,96,0.0_10.0,,
336,0.0,,,,,,77.0,,,,32,note_on,,64.0,77.0,64.0,7824,40.75,96,0.0_10.0,,
337,0.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,7840,40.83333333333333,96,0.0_10.0,,
338,0.0,,,,,,79.0,,,,8,note_on,,64.0,79.0,64.0,7848,40.875,96,0.0_10.0,,
339,0.0,,,,,,79.0,,,,16,note_off,,64.0,79.0,64.0,7864,40.95833333333333,96,0.0_10.0,,
340,0.0,,,,,,76.0,,,,32,note_on,,64.0,76.0,64.0,7896,41.125,96,0.0_10.0,,
341,0.0,,,,,,76.0,,,,16,note_off,,64.0,76.0,64.0,7912,41.20833333333333,96,0.0_10.0,,
342,0.0,,,,,,72.0,,,,32,note_on,,64.0,72.0,64.0,7944,41.375,96,0.0_10.0,,
343,0.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,7960,41.45833333333333,96,0.0_10.0,,
344,0.0,,,,,,74.0,,,,8,note_on,,64.0,74.0,64.0,7968,41.5,96,0.0_10.0,,
345,0.0,,,,,,74.0,,,,16,note_off,,64.0,74.0,64.0,7984,41.58333333333333,96,0.0_10.0,,
346,0.0,,,,,,71.0,,,,8,note_on,,64.0,71.0,64.0,7992,41.625,96,0.0_10.0,,
347,0.0,,,,,,71.0,,,,16,note_off,,64.0,71.0,64.0,8008,41.70833333333333,96,0.0_10.0,,
348,0.0,,,,,,76.0,,,,56,note_on,,64.0,76.0,64.0,8064,42.0,96,0.0_10.0,,
349,0.0,,,,,,76.0,,,,16,note_off,,64.0,76.0,64.0,8080,42.08333333333333,96,0.0_10.0,,
350,0.0,,,,,,72.0,,,,8,note_on,,64.0,72.0,64.0,8088,42.125,96,0.0_10.0,,
351,0.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,8104,42.20833333333333,96,0.0_10.0,,
352,0.0,,,,,,67.0,,,,32,note_on,,64.0,67.0,64.0,8136,42.375,96,0.0_10.0,,
353,0.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,8152,42.45833333333333,96,0.0_10.0,,
354,0.0,,,,,,68.0,,,,56,note_on,,64.0,68.0,64.0,8208,42.75,96,0.0_10.0,,
355,0.0,,,,,,68.0,,,,16,note_off,,64.0,68.0,64.0,8224,42.83333333333333,96,0.0_10.0,,
356,0.0,,,,,,69.0,,,,32,note_on,,64.0,69.0,64.0,8256,43.0,96,0.0_10.0,,
357,0.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,8272,43.08333333333333,96,0.0_10.0,,
358,0.0,,,,,,77.0,,,,8,note_on,,64.0,77.0,64.0,8280,43.125,96,0.0_10.0,,
359,0.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,8296,43.20833333333333,96,0.0_10.0,,
360,0.0,,,,,,77.0,,,,32,note_on,,64.0,77.0,64.0,8328,43.375,96,0.0_10.0,,
361,0.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,8344,43.45833333333333,96,0.0_10.0,,
362,0.0,,,,,,69.0,,,,8,note_on,,64.0,69.0,64.0,8352,43.5,96,0.0_10.0,,
363,0.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,8368,43.58333333333333,96,0.0_10.0,,
364,0.0,,,,,,71.0,,,,80,note_on,,64.0,71.0,64.0,8448,44.0,96,0.0_11.0,,
365,0.0,,,,,,71.0,,,,16,note_off,,64.0,71.0,64.0,8464,44.08333333333333,96,0.0_11.0,,
366,0.0,,,,,,81.0,,,,16,note_on,,64.0,81.0,64.0,8480,44.166666666666664,96,0.0_11.0,,
367,0.0,,,,,,81.0,,,,16,note_off,,64.0,81.0,64.0,8496,44.25,96,0.0_11.0,,
368,0.0,,,,,,81.0,,,,16,note_on,,64.0,81.0,64.0,8512,44.33333333333333,96,0.0_11.0,,
369,0.0,,,,,,81.0,,,,16,note_off,,64.0,81.0,64.0,8528,44.416666666666664,96,0.0_11.0,,
370,0.0,,,,,,81.0,,,,16,note_on,,64.0,81.0,64.0,8544,44.5,96,0.0_11.0,,
371,0.0,,,,,,81.0,,,,16,note_off,,64.0,81.0,64.0,8560,44.58333333333333,96,0.0_11.0,,
372,0.0,,,,,,79.0,,,,16,note_on,,64.0,79.0,64.0,8576,44.666666666666664,96,0.0_11.0,,
373,0.0,,,,,,79.0,,,,16,note_off,,64.0,79.0,64.0,8592,44.75,96,0.0_11.0,,
374,0.0,,,,,,77.0,,,,16,note_on,,64.0,77.0,64.0,8608,44.83333333333333,96,0.0_11.0,,
375,0.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,8624,44.916666666666664,96,0.0_11.0,,
376,0.0,,,,,,76.0,,,,16,note_on,,64.0,76.0,64.0,8640,45.0,96,0.0_11.0,,
377,0.0,,,,,,76.0,,,,16,note_off,,64.0,76.0,64.0,8656,45.08333333333333,96,0.0_11.0,,
378,0.0,,,,,,72.0,,,,8,note_on,,64.0,72.0,64.0,8664,45.125,96,0.0_11.0,,
379,0.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,8680,45.20833333333333,96,0.0_11.0,,
380,0.0,,,,,,69.0,,,,32,note_on,,64.0,69.0,64.0,8712,45.375,96,0.0_11.0,,
381,0.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,8728,45.45833333333333,96,0.0_11.0,,
382,0.0,,,,,,67.0,,,,8,note_on,,64.0,67.0,64.0,8736,45.5,96,0.0_11.0,,
383,0.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,8752,45.58333333333333,96,0.0_11.0,,
384,0.0,,,,,,76.0,,,,80,note_on,,64.0,76.0,64.0,8832,46.0,96,0.0_11.0,,
385,0.0,,,,,,76.0,,,,16,note_off,,64.0,76.0,64.0,8848,46.08333333333333,96,0.0_11.0,,
386,0.0,,,,,,72.0,,,,8,note_on,,64.0,72.0,64.0,8856,46.125,96,0.0_11.0,,
387,0.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,8872,46.20833333333333,96,0.0_11.0,,
388,0.0,,,,,,67.0,,,,32,note_on,,64.0,67.0,64.0,8904,46.375,96,0.0_11.0,,
389,0.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,8920,46.45833333333333,96,0.0_11.0,,
390,0.0,,,,,,68.0,,,,56,note_on,,64.0,68.0,64.0,8976,46.75,96,0.0_11.0,,
391,0.0,,,,,,68.0,,,,16,note_off,,64.0,68.0,64.0,8992,46.83333333333333,96,0.0_11.0,,
392,0.0,,,,,,69.0,,,,32,note_on,,64.0,69.0,64.0,9024,47.0,96,0.0_11.0,,
393,0.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,9040,47.08333333333333,96,0.0_11.0,,
394,0.0,,,,,,77.0,,,,8,note_on,,64.0,77.0,64.0,9048,47.125,96,0.0_11.0,,
395,0.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,9064,47.20833333333333,96,0.0_11.0,,
396,0.0,,,,,,77.0,,,,32,note_on,,64.0,77.0,64.0,9096,47.375,96,0.0_11.0,,
397,0.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,9112,47.45833333333333,96,0.0_11.0,,
398,0.0,,,,,,69.0,,,,8,note_on,,64.0,69.0,64.0,9120,47.5,96,0.0_11.0,,
399,0.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,9136,47.58333333333333,96,0.0_11.0,,
400,0.0,,,,,,71.0,,,,80,note_on,,64.0,71.0,64.0,9216,48.0,96,0.0_12.0,,
401,0.0,,,,,,71.0,,,,16,note_off,,64.0,71.0,64.0,9232,48.08333333333333,96,0.0_12.0,,
402,0.0,,,,,,77.0,,,,8,note_on,,64.0,77.0,64.0,9240,48.125,96,0.0_12.0,,
403,0.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,9256,48.20833333333333,96,0.0_12.0,,
404,0.0,,,,,,77.0,,,,32,note_on,,64.0,77.0,64.0,9288,48.375,96,0.0_12.0,,
405,0.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,9304,48.45833333333333,96,0.0_12.0,,
406,0.0,,,,,,77.0,,,,8,note_on,,64.0,77.0,64.0,9312,48.5,96,0.0_12.0,,
407,0.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,9328,48.58333333333333,96,0.0_12.0,,
408,0.0,,,,,,76.0,,,,16,note_on,,64.0,76.0,64.0,9344,48.666666666666664,96,0.0_12.0,,
409,0.0,,,,,,76.0,,,,16,note_off,,64.0,76.0,64.0,9360,48.75,96,0.0_12.0,,
410,0.0,,,,,,74.0,,,,16,note_on,,64.0,74.0,64.0,9376,48.83333333333333,96,0.0_12.0,,
411,0.0,,,,,,74.0,,,,16,note_off,,64.0,74.0,64.0,9392,48.916666666666664,96,0.0_12.0,,
412,0.0,,,,,,72.0,,,,16,note_on,,64.0,72.0,64.0,9408,49.0,96,0.0_12.0,,
413,0.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,9424,49.08333333333333,96,0.0_12.0,,
414,0.0,,,,,,76.0,,,,176,note_on,,64.0,76.0,64.0,9600,50.0,96,0.0_12.0,,
415,0.0,,,,,,76.0,,,,16,note_off,,64.0,76.0,64.0,9616,50.08333333333333,96,0.0_12.0,,
416,0.0,,,,,,72.0,,,,8,note_on,,64.0,72.0,64.0,9624,50.125,96,0.0_12.0,,
417,0.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,9640,50.20833333333333,96,0.0_12.0,,
418,0.0,,,,,,67.0,,,,32,note_on,,64.0,67.0,64.0,9672,50.375,96,0.0_12.0,,
419,0.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,9688,50.45833333333333,96,0.0_12.0,,
420,0.0,,,,,,68.0,,,,56,note_on,,64.0,68.0,64.0,9744,50.75,96,0.0_12.0,,
421,0.0,,,,,,68.0,,,,16,note_off,,64.0,68.0,64.0,9760,50.83333333333333,96,0.0_12.0,,
422,0.0,,,,,,69.0,,,,32,note_on,,64.0,69.0,64.0,9792,51.0,96,0.0_12.0,,
423,0.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,9808,51.08333333333333,96,0.0_12.0,,
424,0.0,,,,,,77.0,,,,8,note_on,,64.0,77.0,64.0,9816,51.125,96,0.0_12.0,,
425,0.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,9832,51.20833333333333,96,0.0_12.0,,
426,0.0,,,,,,77.0,,,,32,note_on,,64.0,77.0,64.0,9864,51.375,96,0.0_12.0,,
427,0.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,9880,51.45833333333333,96,0.0_12.0,,
428,0.0,,,,,,69.0,,,,8,note_on,,64.0,69.0,64.0,9888,51.5,96,0.0_12.0,,
429,0.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,9904,51.58333333333333,96,0.0_12.0,,
430,0.0,,,,,,71.0,,,,80,note_on,,64.0,71.0,64.0,9984,52.0,96,0.0_13.0,,
431,0.0,,,,,,71.0,,,,16,note_off,,64.0,71.0,64.0,10000,52.08333333333333,96,0.0_13.0,,
432,0.0,,,,,,81.0,,,,16,note_on,,64.0,81.0,64.0,10016,52.166666666666664,96,0.0_13.0,,
433,0.0,,,,,,81.0,,,,16,note_off,,64.0,81.0,64.0,10032,52.25,96,0.0_13.0,,
434,0.0,,,,,,81.0,,,,16,note_on,,64.0,81.0,64.0,10048,52.33333333333333,96,0.0_13.0,,
435,0.0,,,,,,81.0,,,,16,note_off,,64.0,81.0,64.0,10064,52.416666666666664,96,0.0_13.0,,
436,0.0,,,,,,81.0,,,,16,note_on,,64.0,81.0,64.0,10080,52.5,96,0.0_13.0,,
437,0.0,,,,,,81.0,,,,16,note_off,,64.0,81.0,64.0,10096,52.58333333333333,96,0.0_13.0,,
438,0.0,,,,,,79.0,,,,16,note_on,,64.0,79.0,64.0,10112,52.666666666666664,96,0.0_13.0,,
439,0.0,,,,,,79.0,,,,16,note_off,,64.0,79.0,64.0,10128,52.75,96,0.0_13.0,,
440,0.0,,,,,,77.0,,,,16,note_on,,64.0,77.0,64.0,10144,52.83333333333333,96,0.0_13.0,,
441,0.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,10160,52.916666666666664,96,0.0_13.0,,
442,0.0,,,,,,76.0,,,,16,note_on,,64.0,76.0,64.0,10176,53.0,96,0.0_13.0,,
443,0.0,,,,,,76.0,,,,16,note_off,,64.0,76.0,64.0,10192,53.08333333333333,96,0.0_13.0,,
444,0.0,,,,,,72.0,,,,8,note_on,,64.0,72.0,64.0,10200,53.125,96,0.0_13.0,,
445,0.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,10216,53.20833333333333,96,0.0_13.0,,
446,0.0,,,,,,69.0,,,,32,note_on,,64.0,69.0,64.0,10248,53.375,96,0.0_13.0,,
447,0.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,10264,53.45833333333333,96,0.0_13.0,,
448,0.0,,,,,,67.0,,,,8,note_on,,64.0,67.0,64.0,10272,53.5,96,0.0_13.0,,
449,0.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,10288,53.58333333333333,96,0.0_13.0,,
450,0.0,,,,,,76.0,,,,80,note_on,,64.0,76.0,64.0,10368,54.0,96,0.0_13.0,,
451,0.0,,,,,,76.0,,,,16,note_off,,64.0,76.0,64.0,10384,54.08333333333333,96,0.0_13.0,,
452,0.0,,,,,,72.0,,,,8,note_on,,64.0,72.0,64.0,10392,54.125,96,0.0_13.0,,
453,0.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,10408,54.20833333333333,96,0.0_13.0,,
454,0.0,,,,,,67.0,,,,32,note_on,,64.0,67.0,64.0,10440,54.375,96,0.0_13.0,,
455,0.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,10456,54.45833333333333,96,0.0_13.0,,
456,0.0,,,,,,68.0,,,,56,note_on,,64.0,68.0,64.0,10512,54.75,96,0.0_13.0,,
457,0.0,,,,,,68.0,,,,16,note_off,,64.0,68.0,64.0,10528,54.83333333333333,96,0.0_13.0,,
458,0.0,,,,,,69.0,,,,32,note_on,,64.0,69.0,64.0,10560,55.0,96,0.0_13.0,,
459,0.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,10576,55.08333333333333,96,0.0_13.0,,
460,0.0,,,,,,77.0,,,,8,note_on,,64.0,77.0,64.0,10584,55.125,96,0.0_13.0,,
461,0.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,10600,55.20833333333333,96,0.0_13.0,,
462,0.0,,,,,,77.0,,,,32,note_on,,64.0,77.0,64.0,10632,55.375,96,0.0_13.0,,
463,0.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,10648,55.45833333333333,96,0.0_13.0,,
464,0.0,,,,,,69.0,,,,8,note_on,,64.0,69.0,64.0,10656,55.5,96,0.0_13.0,,
465,0.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,10672,55.58333333333333,96,0.0_13.0,,
466,0.0,,,,,,71.0,,,,80,note_on,,64.0,71.0,64.0,10752,56.0,96,0.0_14.0,,
467,0.0,,,,,,71.0,,,,16,note_off,,64.0,71.0,64.0,10768,56.08333333333333,96,0.0_14.0,,
468,0.0,,,,,,77.0,,,,8,note_on,,64.0,77.0,64.0,10776,56.125,96,0.0_14.0,,
469,0.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,10792,56.20833333333333,96,0.0_14.0,,
470,0.0,,,,,,77.0,,,,32,note_on,,64.0,77.0,64.0,10824,56.375,96,0.0_14.0,,
471,0.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,10840,56.45833333333333,96,0.0_14.0,,
472,0.0,,,,,,77.0,,,,8,note_on,,64.0,77.0,64.0,10848,56.5,96,0.0_14.0,,
473,0.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,10864,56.58333333333333,96,0.0_14.0,,
474,0.0,,,,,,76.0,,,,16,note_on,,64.0,76.0,64.0,10880,56.666666666666664,96,0.0_14.0,,
475,0.0,,,,,,76.0,,,,16,note_off,,64.0,76.0,64.0,10896,56.75,96,0.0_14.0,,
476,0.0,,,,,,74.0,,,,16,note_on,,64.0,74.0,64.0,10912,56.83333333333333,96,0.0_14.0,,
477,0.0,,,,,,74.0,,,,16,note_off,,64.0,74.0,64.0,10928,56.916666666666664,96,0.0_14.0,,
478,0.0,,,,,,72.0,,,,16,note_on,,64.0,72.0,64.0,10944,57.0,96,0.0_14.0,,
