,channel,clocks_per_click,control,denominator,name,notated_32nd_notes_per_beat,note,numerator,pitch,program,tempo,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,tpb,channel_chunk
3676,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,62160,64.75,480,9.0_16.0
3677,9.0,,,,,,57.0,,,,,240,note_off,,80.0,57.0,80.0,62400,65.0,480,9.0_16.0
3678,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,62400,65.0,480,9.0_16.0
3679,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,62400,65.0,480,9.0_16.0
3680,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,62400,65.0,480,9.0_16.0
3681,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,62880,65.5,480,9.0_16.0
3682,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,62880,65.5,480,9.0_16.0
3683,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,62880,65.5,480,9.0_16.0
3684,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,62880,65.5,480,9.0_16.0
3685,9.0,,,,,,36.0,,,,,240,note_off,,80.0,36.0,80.0,63120,65.75,480,9.0_16.0
3686,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,63120,65.75,480,9.0_16.0
3687,9.0,,,,,,57.0,,,,,240,note_off,,80.0,57.0,80.0,63360,66.0,480,9.0_16.0
3688,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,63360,66.0,480,9.0_16.0
3689,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,63360,66.0,480,9.0_16.0
3690,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,63360,66.0,480,9.0_16.0
3691,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,63840,66.5,480,9.0_16.0
3692,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,63840,66.5,480,9.0_16.0
3693,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,63840,66.5,480,9.0_16.0
3694,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,63840,66.5,480,9.0_16.0
3695,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,64320,67.0,480,9.0_16.0
3696,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,64320,67.0,480,9.0_16.0
3697,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,64320,67.0,480,9.0_16.0
3698,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,64320,67.0,480,9.0_16.0
3699,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,64800,67.5,480,9.0_16.0
3700,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,64800,67.5,480,9.0_16.0
3701,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,64800,67.5,480,9.0_16.0
3702,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,64800,67.5,480,9.0_16.0
3703,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,65280,68.0,480,9.0_17.0
3704,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,65280,68.0,480,9.0_17.0
3705,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,65280,68.0,480,9.0_17.0
3706,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,65280,68.0,480,9.0_17.0
3707,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,65760,68.5,480,9.0_17.0
3708,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,65760,68.5,480,9.0_17.0
3709,9.0,,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,65760,68.5,480,9.0_17.0
3710,9.0,,,,,,42.0,,,,,480,note_off,,80.0,42.0,80.0,66240,69.0,480,9.0_17.0
3711,9.0,,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,66240,69.0,480,9.0_17.0
3712,9.0,,,,,,42.0,,,,,480,note_off,,80.0,42.0,80.0,66720,69.5,480,9.0_17.0
3713,9.0,,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,66720,69.5,480,9.0_17.0
3714,9.0,,,,,,42.0,,,,,480,note_off,,80.0,42.0,80.0,67200,70.0,480,9.0_17.0
3715,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,67200,70.0,480,9.0_17.0
3716,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,67200,70.0,480,9.0_17.0
3717,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,67680,70.5,480,9.0_17.0
3718,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,67680,70.5,480,9.0_17.0
3719,9.0,,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,67680,70.5,480,9.0_17.0
3720,9.0,,,,,,42.0,,,,,480,note_off,,80.0,42.0,80.0,68160,71.0,480,9.0_17.0
3721,9.0,,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,68160,71.0,480,9.0_17.0
3722,9.0,,,,,,42.0,,,,,480,note_off,,80.0,42.0,80.0,68640,71.5,480,9.0_17.0
3723,9.0,,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,68640,71.5,480,9.0_17.0
3724,9.0,,,,,,42.0,,,,,480,note_off,,80.0,42.0,80.0,69120,72.0,480,9.0_18.0
3725,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,69120,72.0,480,9.0_18.0
3726,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,69120,72.0,480,9.0_18.0
3727,9.0,,,,,,57.0,,,,,1920,note_off,,80.0,57.0,80.0,71040,74.0,480,9.0_18.0
3728,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,71040,74.0,480,9.0_18.0
3729,9.0,,,,,,44.0,,,,,5760,note_on,,95.0,44.0,95.0,76800,80.0,480,9.0_20.0
3730,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,76800,80.0,480,9.0_20.0
3731,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,76800,80.0,480,9.0_20.0
3732,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,77280,80.5,480,9.0_20.0
3733,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,77280,80.5,480,9.0_20.0
3734,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,77280,80.5,480,9.0_20.0
3735,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,77280,80.5,480,9.0_20.0
3736,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,77280,80.5,480,9.0_20.0
3737,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,77280,80.5,480,9.0_20.0
3738,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,77760,81.0,480,9.0_20.0
3739,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,77760,81.0,480,9.0_20.0
3740,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,77760,81.0,480,9.0_20.0
3741,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,77760,81.0,480,9.0_20.0
3742,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,77760,81.0,480,9.0_20.0
3743,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,77760,81.0,480,9.0_20.0
3744,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,78240,81.5,480,9.0_20.0
3745,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,78240,81.5,480,9.0_20.0
3746,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,78240,81.5,480,9.0_20.0
3747,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,78240,81.5,480,9.0_20.0
3748,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,78240,81.5,480,9.0_20.0
3749,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,78240,81.5,480,9.0_20.0
3750,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,78720,82.0,480,9.0_20.0
3751,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,78720,82.0,480,9.0_20.0
3752,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,78720,82.0,480,9.0_20.0
3753,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,78720,82.0,480,9.0_20.0
3754,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,78720,82.0,480,9.0_20.0
3755,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,78720,82.0,480,9.0_20.0
3756,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,79200,82.5,480,9.0_20.0
3757,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,79200,82.5,480,9.0_20.0
3758,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,79200,82.5,480,9.0_20.0
3759,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,79200,82.5,480,9.0_20.0
3760,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,79200,82.5,480,9.0_20.0
3761,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,79200,82.5,480,9.0_20.0
3762,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,79680,83.0,480,9.0_20.0
3763,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,79680,83.0,480,9.0_20.0
3764,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,79680,83.0,480,9.0_20.0
3765,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,79680,83.0,480,9.0_20.0
3766,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,79680,83.0,480,9.0_20.0
3767,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,79680,83.0,480,9.0_20.0
3768,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,80160,83.5,480,9.0_20.0
3769,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,80160,83.5,480,9.0_20.0
3770,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,80160,83.5,480,9.0_20.0
3771,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,80160,83.5,480,9.0_20.0
3772,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,80160,83.5,480,9.0_20.0
3773,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,80160,83.5,480,9.0_20.0
3774,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,80640,84.0,480,9.0_21.0
3775,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,80640,84.0,480,9.0_21.0
3776,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,80640,84.0,480,9.0_21.0
3777,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,80640,84.0,480,9.0_21.0
3778,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,80640,84.0,480,9.0_21.0
3779,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,80640,84.0,480,9.0_21.0
3780,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,81120,84.5,480,9.0_21.0
3781,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,81120,84.5,480,9.0_21.0
3782,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,81120,84.5,480,9.0_21.0
3783,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,81120,84.5,480,9.0_21.0
3784,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,81120,84.5,480,9.0_21.0
3785,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,81120,84.5,480,9.0_21.0
3786,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,81600,85.0,480,9.0_21.0
3787,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,81600,85.0,480,9.0_21.0
3788,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,81600,85.0,480,9.0_21.0
3789,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,81600,85.0,480,9.0_21.0
3790,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,81600,85.0,480,9.0_21.0
3791,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,81600,85.0,480,9.0_21.0
3792,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,82080,85.5,480,9.0_21.0
3793,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,82080,85.5,480,9.0_21.0
3794,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,82080,85.5,480,9.0_21.0
3795,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,82080,85.5,480,9.0_21.0
3796,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,82080,85.5,480,9.0_21.0
3797,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,82080,85.5,480,9.0_21.0
3798,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,82560,86.0,480,9.0_21.0
3799,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,82560,86.0,480,9.0_21.0
3800,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,82560,86.0,480,9.0_21.0
3801,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,82560,86.0,480,9.0_21.0
3802,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,82560,86.0,480,9.0_21.0
3803,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,82560,86.0,480,9.0_21.0
3804,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,83040,86.5,480,9.0_21.0
3805,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,83040,86.5,480,9.0_21.0
3806,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,83040,86.5,480,9.0_21.0
3807,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,83040,86.5,480,9.0_21.0
3808,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,83040,86.5,480,9.0_21.0
3809,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,83040,86.5,480,9.0_21.0
3810,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,83520,87.0,480,9.0_21.0
3811,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,83520,87.0,480,9.0_21.0
3812,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,83520,87.0,480,9.0_21.0
3813,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,83520,87.0,480,9.0_21.0
3814,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,83520,87.0,480,9.0_21.0
3815,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,83520,87.0,480,9.0_21.0
3816,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,84000,87.5,480,9.0_21.0
3817,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,84000,87.5,480,9.0_21.0
3818,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,84000,87.5,480,9.0_21.0
3819,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,84000,87.5,480,9.0_21.0
3820,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,84000,87.5,480,9.0_21.0
3821,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,84000,87.5,480,9.0_21.0
3822,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,84480,88.0,480,9.0_22.0
3823,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,84480,88.0,480,9.0_22.0
3824,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,84480,88.0,480,9.0_22.0
3825,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,84480,88.0,480,9.0_22.0
3826,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,84480,88.0,480,9.0_22.0
3827,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,84480,88.0,480,9.0_22.0
3828,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,84960,88.5,480,9.0_22.0
3829,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,84960,88.5,480,9.0_22.0
3830,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,84960,88.5,480,9.0_22.0
3831,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,84960,88.5,480,9.0_22.0
3832,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,84960,88.5,480,9.0_22.0
3833,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,84960,88.5,480,9.0_22.0
3834,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,85440,89.0,480,9.0_22.0
3835,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,85440,89.0,480,9.0_22.0
3836,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,85440,89.0,480,9.0_22.0
3837,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,85440,89.0,480,9.0_22.0
3838,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,85440,89.0,480,9.0_22.0
3839,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,85440,89.0,480,9.0_22.0
3840,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,85920,89.5,480,9.0_22.0
3841,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,85920,89.5,480,9.0_22.0
3842,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,85920,89.5,480,9.0_22.0
3843,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,85920,89.5,480,9.0_22.0
3844,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,85920,89.5,480,9.0_22.0
3845,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,85920,89.5,480,9.0_22.0
3846,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,86400,90.0,480,9.0_22.0
3847,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,86400,90.0,480,9.0_22.0
3848,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,86400,90.0,480,9.0_22.0
3849,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,86400,90.0,480,9.0_22.0
3850,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,86400,90.0,480,9.0_22.0
3851,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,86400,90.0,480,9.0_22.0
3852,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,86880,90.5,480,9.0_22.0
3853,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,86880,90.5,480,9.0_22.0
3854,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,86880,90.5,480,9.0_22.0
3855,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,86880,90.5,480,9.0_22.0
3856,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,86880,90.5,480,9.0_22.0
3857,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,86880,90.5,480,9.0_22.0
3858,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,87360,91.0,480,9.0_22.0
3859,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,87360,91.0,480,9.0_22.0
3860,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,87360,91.0,480,9.0_22.0
3861,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,87360,91.0,480,9.0_22.0
3862,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,87360,91.0,480,9.0_22.0
3863,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,87360,91.0,480,9.0_22.0
3864,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,87840,91.5,480,9.0_22.0
3865,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,87840,91.5,480,9.0_22.0
3866,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,87840,91.5,480,9.0_22.0
3867,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,87840,91.5,480,9.0_22.0
3868,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,87840,91.5,480,9.0_22.0
3869,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,87840,91.5,480,9.0_22.0
3870,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,88320,92.0,480,9.0_23.0
3871,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,88320,92.0,480,9.0_23.0
3872,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,88320,92.0,480,9.0_23.0
3873,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,88320,92.0,480,9.0_23.0
3874,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,88320,92.0,480,9.0_23.0
3875,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,88320,92.0,480,9.0_23.0
3876,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,88800,92.5,480,9.0_23.0
3877,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,88800,92.5,480,9.0_23.0
3878,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,88800,92.5,480,9.0_23.0
3879,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,88800,92.5,480,9.0_23.0
3880,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,88800,92.5,480,9.0_23.0
3881,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,88800,92.5,480,9.0_23.0
3882,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,89280,93.0,480,9.0_23.0
3883,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,89280,93.0,480,9.0_23.0
3884,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,89280,93.0,480,9.0_23.0
3885,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,89280,93.0,480,9.0_23.0
3886,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,89280,93.0,480,9.0_23.0
3887,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,89280,93.0,480,9.0_23.0
3888,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,89760,93.5,480,9.0_23.0
3889,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,89760,93.5,480,9.0_23.0
3890,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,89760,93.5,480,9.0_23.0
3891,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,89760,93.5,480,9.0_23.0
3892,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,89760,93.5,480,9.0_23.0
3893,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,89760,93.5,480,9.0_23.0
3894,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,90240,94.0,480,9.0_23.0
3895,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,90240,94.0,480,9.0_23.0
3896,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,90240,94.0,480,9.0_23.0
3897,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,90240,94.0,480,9.0_23.0
3898,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,90240,94.0,480,9.0_23.0
3899,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,90240,94.0,480,9.0_23.0
3900,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,90720,94.5,480,9.0_23.0
3901,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,90720,94.5,480,9.0_23.0
3902,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,90720,94.5,480,9.0_23.0
3903,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,90720,94.5,480,9.0_23.0
3904,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,90720,94.5,480,9.0_23.0
3905,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,90720,94.5,480,9.0_23.0
3906,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,91200,95.0,480,9.0_23.0
3907,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,91200,95.0,480,9.0_23.0
3908,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,91200,95.0,480,9.0_23.0
3909,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,91200,95.0,480,9.0_23.0
3910,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,91200,95.0,480,9.0_23.0
3911,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,91200,95.0,480,9.0_23.0
3912,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,91680,95.5,480,9.0_23.0
3913,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,91680,95.5,480,9.0_23.0
3914,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,91680,95.5,480,9.0_23.0
3915,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,91680,95.5,480,9.0_23.0
3916,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,91680,95.5,480,9.0_23.0
3917,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,91680,95.5,480,9.0_23.0
3918,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,92160,96.0,480,9.0_24.0
3919,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,92160,96.0,480,9.0_24.0
3920,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,92160,96.0,480,9.0_24.0
3921,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,92160,96.0,480,9.0_24.0
3922,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,92160,96.0,480,9.0_24.0
3923,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,92160,96.0,480,9.0_24.0
