,channel,clocks_per_click,control,denominator,name,notated_32nd_notes_per_beat,note,numerator,pitch,program,tempo,text,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds
4613,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,614420,640.0208333333334
4614,9.0,,,,,,57.0,,,,,,480,note_off,,80.0,57.0,80.0,614900,640.5208333333334
4615,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,614900,640.5208333333334
4616,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,614900,640.5208333333334
4617,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,614900,640.5208333333334
4618,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,614900,640.5208333333334
4619,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,615380,641.0208333333334
4620,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,615380,641.0208333333334
4621,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,615380,641.0208333333334
4622,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,615380,641.0208333333334
4623,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,615860,641.5208333333334
4624,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,615860,641.5208333333334
4625,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,615860,641.5208333333334
4626,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,615860,641.5208333333334
4627,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,616340,642.0208333333334
4628,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,616340,642.0208333333334
4629,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,616340,642.0208333333334
4630,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,616340,642.0208333333334
4631,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,616820,642.5208333333334
4632,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,616820,642.5208333333334
4633,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,616820,642.5208333333334
4634,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,616820,642.5208333333334
4635,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,617300,643.0208333333334
4636,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,617300,643.0208333333334
4637,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,617300,643.0208333333334
4638,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,617300,643.0208333333334
4639,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,617780,643.5208333333334
4640,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,617780,643.5208333333334
4641,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,617780,643.5208333333334
4642,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,617780,643.5208333333334
4643,9.0,,,,,,46.0,,,,,,120,note_off,,80.0,46.0,80.0,617900,643.6458333333334
4644,9.0,,,,,,38.0,,,,,,0,note_off,,80.0,38.0,80.0,617900,643.6458333333334
4645,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,617900,643.6458333333334
4646,9.0,,,,,,57.0,,,,,,360,note_off,,80.0,57.0,80.0,618260,644.0208333333334
4647,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,618260,644.0208333333334
4648,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,618260,644.0208333333334
4649,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,618260,644.0208333333334
4650,9.0,,,,,,57.0,,,,,,480,note_off,,80.0,57.0,80.0,618740,644.5208333333334
4651,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,618740,644.5208333333334
4652,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,618740,644.5208333333334
4653,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,618740,644.5208333333334
4654,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,618740,644.5208333333334
4655,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,619220,645.0208333333334
4656,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,619220,645.0208333333334
4657,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,619220,645.0208333333334
4658,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,619220,645.0208333333334
4659,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,619700,645.5208333333334
4660,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,619700,645.5208333333334
4661,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,619700,645.5208333333334
4662,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,619700,645.5208333333334
4663,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,620180,646.0208333333334
4664,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,620180,646.0208333333334
4665,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,620180,646.0208333333334
4666,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,620180,646.0208333333334
4667,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,620660,646.5208333333334
4668,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,620660,646.5208333333334
4669,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,620660,646.5208333333334
4670,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,620660,646.5208333333334
4671,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,621140,647.0208333333334
4672,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,621140,647.0208333333334
4673,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,621140,647.0208333333334
4674,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,621140,647.0208333333334
4675,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,621620,647.5208333333334
4676,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,621620,647.5208333333334
4677,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,621620,647.5208333333334
4678,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,621620,647.5208333333334
4679,9.0,,,,,,46.0,,,,,,120,note_off,,80.0,46.0,80.0,621740,647.6458333333334
4680,9.0,,,,,,38.0,,,,,,0,note_off,,80.0,38.0,80.0,621740,647.6458333333334
4681,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,621740,647.6458333333334
4682,9.0,,,,,,57.0,,,,,,360,note_off,,80.0,57.0,80.0,622100,648.0208333333334
4683,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,622100,648.0208333333334
4684,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,622100,648.0208333333334
4685,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,622100,648.0208333333334
4686,9.0,,,,,,57.0,,,,,,480,note_off,,80.0,57.0,80.0,622580,648.5208333333334
4687,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,622580,648.5208333333334
4688,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,622580,648.5208333333334
4689,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,622580,648.5208333333334
4690,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,622580,648.5208333333334
4691,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,623060,649.0208333333334
4692,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,623060,649.0208333333334
4693,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,623060,649.0208333333334
4694,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,623060,649.0208333333334
4695,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,623540,649.5208333333334
4696,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,623540,649.5208333333334
4697,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,623540,649.5208333333334
4698,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,623540,649.5208333333334
4699,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,624020,650.0208333333334
4700,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,624020,650.0208333333334
4701,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,624020,650.0208333333334
4702,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,624020,650.0208333333334
4703,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,624500,650.5208333333334
4704,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,624500,650.5208333333334
4705,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,624500,650.5208333333334
4706,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,624500,650.5208333333334
4707,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,624980,651.0208333333334
4708,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,624980,651.0208333333334
4709,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,624980,651.0208333333334
4710,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,624980,651.0208333333334
4711,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,625460,651.5208333333334
4712,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,625460,651.5208333333334
4713,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,625460,651.5208333333334
4714,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,625460,651.5208333333334
4715,9.0,,,,,,46.0,,,,,,120,note_off,,80.0,46.0,80.0,625580,651.6458333333334
4716,9.0,,,,,,38.0,,,,,,0,note_off,,80.0,38.0,80.0,625580,651.6458333333334
4717,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,625580,651.6458333333334
4718,9.0,,,,,,57.0,,,,,,360,note_off,,80.0,57.0,80.0,625940,652.0208333333334
4719,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,625940,652.0208333333334
4720,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,625940,652.0208333333334
4721,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,625940,652.0208333333334
4722,9.0,,,,,,57.0,,,,,,480,note_off,,80.0,57.0,80.0,626420,652.5208333333334
4723,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,626420,652.5208333333334
4724,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,626420,652.5208333333334
4725,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,626420,652.5208333333334
4726,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,626420,652.5208333333334
4727,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,626900,653.0208333333334
4728,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,626900,653.0208333333334
4729,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,626900,653.0208333333334
4730,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,626900,653.0208333333334
4731,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,627380,653.5208333333334
4732,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,627380,653.5208333333334
4733,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,627380,653.5208333333334
4734,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,627380,653.5208333333334
4735,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,627860,654.0208333333334
4736,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,627860,654.0208333333334
4737,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,627860,654.0208333333334
4738,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,627860,654.0208333333334
4739,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,628340,654.5208333333334
4740,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,628340,654.5208333333334
4741,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,628340,654.5208333333334
4742,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,628340,654.5208333333334
4743,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,628820,655.0208333333334
4744,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,628820,655.0208333333334
4745,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,628820,655.0208333333334
4746,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,628820,655.0208333333334
4747,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,629300,655.5208333333334
4748,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,629300,655.5208333333334
4749,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,629300,655.5208333333334
4750,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,629300,655.5208333333334
4751,9.0,,,,,,46.0,,,,,,120,note_off,,80.0,46.0,80.0,629420,655.6458333333334
4752,9.0,,,,,,38.0,,,,,,0,note_off,,80.0,38.0,80.0,629420,655.6458333333334
4753,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,629420,655.6458333333334
4754,9.0,,,,,,57.0,,,,,,360,note_off,,80.0,57.0,80.0,629780,656.0208333333334
4755,9.0,,,,,,35.0,,,,,,3240,note_on,,127.0,35.0,127.0,633020,659.3958333333334
4756,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,633020,659.3958333333334
4757,9.0,,,,,,35.0,,,,,,120,note_off,,80.0,35.0,80.0,633140,659.5208333333334
4758,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,633140,659.5208333333334
4759,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,633140,659.5208333333334
4760,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,633140,659.5208333333334
4761,9.0,,,,,,46.0,,,,,,120,note_off,,80.0,46.0,80.0,633260,659.6458333333334
4762,9.0,,,,,,38.0,,,,,,0,note_off,,80.0,38.0,80.0,633260,659.6458333333334
4763,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,633260,659.6458333333334
4764,9.0,,,,,,57.0,,,,,,360,note_off,,80.0,57.0,80.0,633620,660.0208333333334
4765,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,633620,660.0208333333334
4766,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,633620,660.0208333333334
4767,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,633620,660.0208333333334
4768,9.0,,,,,,46.0,,,,,,480,note_off,,80.0,46.0,80.0,634100,660.5208333333334
4769,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,634100,660.5208333333334
4770,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,634100,660.5208333333334
4771,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,634100,660.5208333333334
4772,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,634100,660.5208333333334
4773,9.0,,,,,,46.0,,,,,,480,note_off,,80.0,46.0,80.0,634580,661.0208333333334
4774,9.0,,,,,,38.0,,,,,,0,note_off,,80.0,38.0,80.0,634580,661.0208333333334
4775,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,634580,661.0208333333334
4776,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,634580,661.0208333333334
4777,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,634580,661.0208333333334
4778,9.0,,,,,,46.0,,,,,,360,note_off,,80.0,46.0,80.0,634940,661.3958333333334
4779,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,634940,661.3958333333334
4780,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,634940,661.3958333333334
4781,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,634940,661.3958333333334
4782,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,634940,661.3958333333334
4783,9.0,,,,,,35.0,,,,,,120,note_off,,80.0,35.0,80.0,635060,661.5208333333334
4784,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,635060,661.5208333333334
4785,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,635060,661.5208333333334
4786,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,635060,661.5208333333334
4787,9.0,,,,,,46.0,,,,,,120,note_off,,80.0,46.0,80.0,635180,661.6458333333334
4788,9.0,,,,,,38.0,,,,,,0,note_off,,80.0,38.0,80.0,635180,661.6458333333334
4789,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,635180,661.6458333333334
4790,9.0,,,,,,57.0,,,,,,360,note_off,,80.0,57.0,80.0,635540,662.0208333333334
4791,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,635540,662.0208333333334
4792,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,635540,662.0208333333334
4793,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,635540,662.0208333333334
4794,9.0,,,,,,46.0,,,,,,480,note_off,,80.0,46.0,80.0,636020,662.5208333333334
4795,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,636020,662.5208333333334
4796,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,636020,662.5208333333334
4797,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,636020,662.5208333333334
4798,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,636020,662.5208333333334
4799,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,636020,662.5208333333334
4800,9.0,,,,,,46.0,,,,,,360,note_off,,80.0,46.0,80.0,636380,662.8958333333334
4801,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,636380,662.8958333333334
4802,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,636380,662.8958333333334
4803,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,636380,662.8958333333334
4804,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,636380,662.8958333333334
4805,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,636380,662.8958333333334
4806,9.0,,,,,,46.0,,,,,,240,note_off,,80.0,46.0,80.0,636620,663.1458333333334
4807,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,636620,663.1458333333334
4808,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,636620,663.1458333333334
4809,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,636620,663.1458333333334
4810,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,636620,663.1458333333334
4811,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,636620,663.1458333333334
4812,9.0,,,,,,46.0,,,,,,240,note_off,,80.0,46.0,80.0,636860,663.3958333333334
4813,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,636860,663.3958333333334
4814,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,636860,663.3958333333334
4815,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,636860,663.3958333333334
4816,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,636860,663.3958333333334
4817,9.0,,,,,,35.0,,,,,,120,note_off,,80.0,35.0,80.0,636980,663.5208333333334
4818,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,636980,663.5208333333334
4819,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,636980,663.5208333333334
4820,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,636980,663.5208333333334
4821,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,636980,663.5208333333334
4822,9.0,,,,,,57.0,,,,,,480,note_off,,80.0,57.0,80.0,637460,664.0208333333334
4823,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,637460,664.0208333333334
4824,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,637460,664.0208333333334
4825,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,637460,664.0208333333334
4826,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,637460,664.0208333333334
4827,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,637460,664.0208333333334
4828,9.0,,,,,,46.0,,,,,,480,note_off,,80.0,46.0,80.0,637940,664.5208333333334
4829,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,637940,664.5208333333334
4830,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,637940,664.5208333333334
4831,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,637940,664.5208333333334
4832,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,637940,664.5208333333334
4833,9.0,,,,,,46.0,,,,,,480,note_off,,80.0,46.0,80.0,638420,665.0208333333334
4834,9.0,,,,,,38.0,,,,,,0,note_off,,80.0,38.0,80.0,638420,665.0208333333334
4835,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,638420,665.0208333333334
4836,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,638420,665.0208333333334
4837,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,638420,665.0208333333334
4838,9.0,,,,,,46.0,,,,,,360,note_off,,80.0,46.0,80.0,638780,665.3958333333334
4839,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,638780,665.3958333333334
4840,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,638780,665.3958333333334
4841,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,638780,665.3958333333334
4842,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,638780,665.3958333333334
4843,9.0,,,,,,35.0,,,,,,120,note_off,,80.0,35.0,80.0,638900,665.5208333333334
4844,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,638900,665.5208333333334
4845,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,638900,665.5208333333334
4846,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,638900,665.5208333333334
4847,9.0,,,,,,46.0,,,,,,120,note_off,,80.0,46.0,80.0,639020,665.6458333333334
4848,9.0,,,,,,38.0,,,,,,0,note_off,,80.0,38.0,80.0,639020,665.6458333333334
4849,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,639020,665.6458333333334
4850,9.0,,,,,,57.0,,,,,,360,note_off,,80.0,57.0,80.0,639380,666.0208333333334
4851,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,639380,666.0208333333334
4852,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,639380,666.0208333333334
4853,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,639380,666.0208333333334
4854,9.0,,,,,,46.0,,,,,,480,note_off,,80.0,46.0,80.0,639860,666.5208333333334
4855,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,639860,666.5208333333334
4856,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,639860,666.5208333333334
4857,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,639860,666.5208333333334
4858,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,639860,666.5208333333334
4859,9.0,,,,,,46.0,,,,,,480,note_off,,80.0,46.0,80.0,640340,667.0208333333334
4860,9.0,,,,,,38.0,,,,,,0,note_off,,80.0,38.0,80.0,640340,667.0208333333334
4861,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,640340,667.0208333333334
4862,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,640340,667.0208333333334
4863,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,640340,667.0208333333334
4864,9.0,,,,,,46.0,,,,,,360,note_off,,80.0,46.0,80.0,640700,667.3958333333334
4865,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,640700,667.3958333333334
4866,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,640700,667.3958333333334
4867,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,640700,667.3958333333334
4868,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,640700,667.3958333333334
4869,9.0,,,,,,35.0,,,,,,120,note_off,,80.0,35.0,80.0,640820,667.5208333333334
4870,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,640820,667.5208333333334
4871,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,640820,667.5208333333334
4872,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,640820,667.5208333333334
4873,9.0,,,,,,46.0,,,,,,120,note_off,,80.0,46.0,80.0,640940,667.6458333333334
4874,9.0,,,,,,38.0,,,,,,0,note_off,,80.0,38.0,80.0,640940,667.6458333333334
4875,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,640940,667.6458333333334
4876,9.0,,,,,,57.0,,,,,,360,note_off,,80.0,57.0,80.0,641300,668.0208333333334
4877,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,641300,668.0208333333334
4878,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,641300,668.0208333333334
4879,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,641300,668.0208333333334
4880,9.0,,,,,,46.0,,,,,,480,note_off,,80.0,46.0,80.0,641780,668.5208333333334
4881,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,641780,668.5208333333334
4882,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,641780,668.5208333333334
4883,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,641780,668.5208333333334
4884,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,641780,668.5208333333334
