,channel,clocks_per_click,control,denominator,notated_32nd_notes_per_beat,note,numerator,pitch,program,tempo,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,tpb,channel_chunk,channel_meta,instrument
256,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,18120,9.4375,960,0.0_2.0,,
257,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,18360,9.5625,960,0.0_2.0,,
258,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,18360,9.5625,960,0.0_2.0,,
259,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,18600,9.6875,960,0.0_2.0,,
260,0.0,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,18600,9.6875,960,0.0_2.0,,
261,0.0,,,,,53.0,,,,,0,note_on,,95.0,53.0,95.0,18600,9.6875,960,0.0_2.0,,
262,0.0,,,,,60.0,,,,,480,note_off,,95.0,60.0,95.0,19080,9.9375,960,0.0_2.0,,
263,0.0,,,,,53.0,,,,,0,note_off,,95.0,53.0,95.0,19080,9.9375,960,0.0_2.0,,
264,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,19080,9.9375,960,0.0_2.0,,
265,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,19320,10.0625,960,0.0_2.0,,
266,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,19320,10.0625,960,0.0_2.0,,
267,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,19560,10.1875,960,0.0_2.0,,
268,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,19800,10.3125,960,0.0_2.0,,
269,1.0,,,,,49.0,,,,,180,note_on,,95.0,49.0,95.0,4140,2.15625,960,1.0_0.0,,
270,0.0,,,,,39.0,,,,,60,note_off,,95.0,39.0,95.0,19860,10.34375,960,0.0_2.0,,
271,1.0,,,,,49.0,,,,,0,note_off,,95.0,49.0,95.0,4140,2.15625,960,1.0_0.0,,
272,1.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,4140,2.15625,960,1.0_0.0,,
273,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,19860,10.34375,960,0.0_2.0,,
274,1.0,,,,,51.0,,,,,480,note_off,,95.0,51.0,95.0,4620,2.40625,960,1.0_0.0,,
275,0.0,,,,,39.0,,,,,0,note_off,,95.0,39.0,95.0,19860,10.34375,960,0.0_2.0,,
276,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,19860,10.34375,960,0.0_2.0,,
277,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,20100,10.46875,960,0.0_2.0,,
278,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,20100,10.46875,960,0.0_2.0,,
279,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,20340,10.59375,960,0.0_2.0,,
280,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,20580,10.71875,960,0.0_2.0,,
281,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,20820,10.84375,960,0.0_2.0,,
282,0.0,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,20820,10.84375,960,0.0_2.0,,
283,0.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,20820,10.84375,960,0.0_2.0,,
284,0.0,,,,,59.0,,,,,480,note_off,,95.0,59.0,95.0,21300,11.09375,960,0.0_2.0,,
285,0.0,,,,,52.0,,,,,0,note_off,,95.0,52.0,95.0,21300,11.09375,960,0.0_2.0,,
286,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,21300,11.09375,960,0.0_2.0,,
287,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,21540,11.21875,960,0.0_2.0,,
288,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,21540,11.21875,960,0.0_2.0,,
289,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,21780,11.34375,960,0.0_2.0,,
290,0.0,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,21780,11.34375,960,0.0_2.0,,
291,0.0,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,21780,11.34375,960,0.0_2.0,,
292,0.0,,,,,57.0,,,,,480,note_off,,95.0,57.0,95.0,22260,11.59375,960,0.0_2.0,,
293,0.0,,,,,50.0,,,,,0,note_off,,95.0,50.0,95.0,22260,11.59375,960,0.0_2.0,,
294,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,22260,11.59375,960,0.0_2.0,,
295,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,22500,11.71875,960,0.0_2.0,,
296,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,22500,11.71875,960,0.0_2.0,,
297,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,22740,11.84375,960,0.0_2.0,,
298,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,22980,11.96875,960,0.0_2.0,,
299,1.0,,,,,49.0,,,,,180,note_on,,95.0,49.0,95.0,4800,2.5,960,1.0_0.0,,
300,0.0,,,,,39.0,,,,,60,note_off,,95.0,39.0,95.0,23040,12.0,960,0.0_3.0,,
301,1.0,,,,,49.0,,,,,0,note_off,,95.0,49.0,95.0,4800,2.5,960,1.0_0.0,,
302,1.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,4800,2.5,960,1.0_0.0,,
303,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,23040,12.0,960,0.0_3.0,,
304,1.0,,,,,51.0,,,,,480,note_off,,95.0,51.0,95.0,5280,2.75,960,1.0_0.0,,
305,0.0,,,,,39.0,,,,,0,note_off,,95.0,39.0,95.0,23040,12.0,960,0.0_3.0,,
306,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,23040,12.0,960,0.0_3.0,,
307,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,23280,12.125,960,0.0_3.0,,
308,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,23280,12.125,960,0.0_3.0,,
309,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,23520,12.25,960,0.0_3.0,,
310,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,23760,12.375,960,0.0_3.0,,
311,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,24000,12.5,960,0.0_3.0,,
312,0.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,24000,12.5,960,0.0_3.0,,
313,0.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,24000,12.5,960,0.0_3.0,,
314,0.0,,,,,49.0,,,,,480,note_off,,95.0,49.0,95.0,24480,12.75,960,0.0_3.0,,
315,0.0,,,,,42.0,,,,,0,note_off,,95.0,42.0,95.0,24480,12.75,960,0.0_3.0,,
316,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,24480,12.75,960,0.0_3.0,,
317,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,24720,12.875,960,0.0_3.0,,
318,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,24720,12.875,960,0.0_3.0,,
319,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,24960,13.0,960,0.0_3.0,,
320,0.0,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,24960,13.0,960,0.0_3.0,,
321,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,24960,13.0,960,0.0_3.0,,
322,0.0,,,,,48.0,,,,,480,note_off,,95.0,48.0,95.0,25440,13.25,960,0.0_3.0,,
323,0.0,,,,,41.0,,,,,0,note_off,,95.0,41.0,95.0,25440,13.25,960,0.0_3.0,,
324,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,25440,13.25,960,0.0_3.0,,
325,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,25680,13.375,960,0.0_3.0,,
326,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,25680,13.375,960,0.0_3.0,,
327,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,25920,13.5,960,0.0_3.0,,
328,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,26160,13.625,960,0.0_3.0,,
329,1.0,,,,,49.0,,,,,180,note_on,,95.0,49.0,95.0,5460,2.84375,960,1.0_0.0,,
330,0.0,,,,,39.0,,,,,60,note_off,,95.0,39.0,95.0,26220,13.65625,960,0.0_3.0,,
331,1.0,,,,,49.0,,,,,0,note_off,,95.0,49.0,95.0,5460,2.84375,960,1.0_0.0,,
332,1.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,5460,2.84375,960,1.0_0.0,,
333,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,26220,13.65625,960,0.0_3.0,,
334,1.0,,,,,51.0,,,,,480,note_off,,95.0,51.0,95.0,5940,3.09375,960,1.0_0.0,,
335,0.0,,,,,39.0,,,,,0,note_off,,95.0,39.0,95.0,26220,13.65625,960,0.0_3.0,,
336,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,26220,13.65625,960,0.0_3.0,,
337,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,26460,13.78125,960,0.0_3.0,,
338,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,26460,13.78125,960,0.0_3.0,,
339,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,26700,13.90625,960,0.0_3.0,,
340,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,26940,14.03125,960,0.0_3.0,,
341,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,27180,14.15625,960,0.0_3.0,,
342,0.0,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,27180,14.15625,960,0.0_3.0,,
343,0.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,27180,14.15625,960,0.0_3.0,,
344,0.0,,,,,59.0,,,,,480,note_off,,95.0,59.0,95.0,27660,14.40625,960,0.0_3.0,,
345,0.0,,,,,52.0,,,,,0,note_off,,95.0,52.0,95.0,27660,14.40625,960,0.0_3.0,,
346,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,27660,14.40625,960,0.0_3.0,,
347,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,27900,14.53125,960,0.0_3.0,,
348,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,27900,14.53125,960,0.0_3.0,,
349,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,28140,14.65625,960,0.0_3.0,,
350,0.0,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,28140,14.65625,960,0.0_3.0,,
351,0.0,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,28140,14.65625,960,0.0_3.0,,
352,0.0,,,,,57.0,,,,,480,note_off,,95.0,57.0,95.0,28620,14.90625,960,0.0_3.0,,
353,0.0,,,,,50.0,,,,,0,note_off,,95.0,50.0,95.0,28620,14.90625,960,0.0_3.0,,
354,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,28620,14.90625,960,0.0_3.0,,
355,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,28860,15.03125,960,0.0_3.0,,
356,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,28860,15.03125,960,0.0_3.0,,
357,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,29100,15.15625,960,0.0_3.0,,
358,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,29340,15.28125,960,0.0_3.0,,
359,1.0,,,,,49.0,,,,,180,note_on,,95.0,49.0,95.0,6120,3.1875,960,1.0_0.0,,
360,0.0,,,,,39.0,,,,,60,note_off,,95.0,39.0,95.0,29400,15.3125,960,0.0_3.0,,
361,1.0,,,,,49.0,,,,,0,note_off,,95.0,49.0,95.0,6120,3.1875,960,1.0_0.0,,
362,1.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,6120,3.1875,960,1.0_0.0,,
363,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,29400,15.3125,960,0.0_3.0,,
364,1.0,,,,,51.0,,,,,480,note_off,,95.0,51.0,95.0,6600,3.4375,960,1.0_0.0,,
365,0.0,,,,,39.0,,,,,0,note_off,,95.0,39.0,95.0,29400,15.3125,960,0.0_3.0,,
366,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,29400,15.3125,960,0.0_3.0,,
367,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,29640,15.4375,960,0.0_3.0,,
368,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,29640,15.4375,960,0.0_3.0,,
369,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,29880,15.5625,960,0.0_3.0,,
370,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,30120,15.6875,960,0.0_3.0,,
371,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,30360,15.8125,960,0.0_3.0,,
372,0.0,,,,,61.0,,,,,0,note_on,,95.0,61.0,95.0,30360,15.8125,960,0.0_3.0,,
373,0.0,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,30360,15.8125,960,0.0_3.0,,
374,0.0,,,,,61.0,,,,,480,note_off,,95.0,61.0,95.0,30840,16.0625,960,0.0_4.0,,
375,0.0,,,,,54.0,,,,,0,note_off,,95.0,54.0,95.0,30840,16.0625,960,0.0_4.0,,
376,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,30840,16.0625,960,0.0_4.0,,
377,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,31080,16.1875,960,0.0_4.0,,
378,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,31080,16.1875,960,0.0_4.0,,
379,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,31320,16.3125,960,0.0_4.0,,
380,0.0,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,31320,16.3125,960,0.0_4.0,,
381,0.0,,,,,53.0,,,,,0,note_on,,95.0,53.0,95.0,31320,16.3125,960,0.0_4.0,,
382,0.0,,,,,60.0,,,,,480,note_off,,95.0,60.0,95.0,31800,16.5625,960,0.0_4.0,,
383,0.0,,,,,53.0,,,,,0,note_off,,95.0,53.0,95.0,31800,16.5625,960,0.0_4.0,,
384,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,31800,16.5625,960,0.0_4.0,,
385,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,32040,16.6875,960,0.0_4.0,,
386,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,32040,16.6875,960,0.0_4.0,,
387,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,32280,16.8125,960,0.0_4.0,,
388,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,32520,16.9375,960,0.0_4.0,,
389,1.0,,,,,49.0,,,,,180,note_on,,95.0,49.0,95.0,6780,3.53125,960,1.0_0.0,,
390,0.0,,,,,39.0,,,,,60,note_off,,95.0,39.0,95.0,32580,16.96875,960,0.0_4.0,,
391,1.0,,,,,49.0,,,,,0,note_off,,95.0,49.0,95.0,6780,3.53125,960,1.0_0.0,,
392,1.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,6780,3.53125,960,1.0_0.0,,
393,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,32580,16.96875,960,0.0_4.0,,
394,1.0,,,,,51.0,,,,,480,note_off,,95.0,51.0,95.0,7260,3.78125,960,1.0_0.0,,
395,0.0,,,,,39.0,,,,,0,note_off,,95.0,39.0,95.0,32580,16.96875,960,0.0_4.0,,
396,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,32580,16.96875,960,0.0_4.0,,
397,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,32820,17.09375,960,0.0_4.0,,
398,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,32820,17.09375,960,0.0_4.0,,
399,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,33060,17.21875,960,0.0_4.0,,
400,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,33300,17.34375,960,0.0_4.0,,
401,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,33540,17.46875,960,0.0_4.0,,
402,0.0,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,33540,17.46875,960,0.0_4.0,,
403,0.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,33540,17.46875,960,0.0_4.0,,
404,0.0,,,,,59.0,,,,,480,note_off,,95.0,59.0,95.0,34020,17.71875,960,0.0_4.0,,
405,0.0,,,,,52.0,,,,,0,note_off,,95.0,52.0,95.0,34020,17.71875,960,0.0_4.0,,
406,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,34020,17.71875,960,0.0_4.0,,
407,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,34260,17.84375,960,0.0_4.0,,
408,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,34260,17.84375,960,0.0_4.0,,
409,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,34500,17.96875,960,0.0_4.0,,
410,0.0,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,34500,17.96875,960,0.0_4.0,,
411,0.0,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,34500,17.96875,960,0.0_4.0,,
412,0.0,,,,,57.0,,,,,480,note_off,,95.0,57.0,95.0,34980,18.21875,960,0.0_4.0,,
413,0.0,,,,,50.0,,,,,0,note_off,,95.0,50.0,95.0,34980,18.21875,960,0.0_4.0,,
414,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,34980,18.21875,960,0.0_4.0,,
415,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,35220,18.34375,960,0.0_4.0,,
416,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,35220,18.34375,960,0.0_4.0,,
417,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,35460,18.46875,960,0.0_4.0,,
418,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,35700,18.59375,960,0.0_4.0,,
419,1.0,,,,,49.0,,,,,180,note_on,,95.0,49.0,95.0,7440,3.875,960,1.0_0.0,,
420,0.0,,,,,39.0,,,,,60,note_off,,95.0,39.0,95.0,35760,18.625,960,0.0_4.0,,
421,1.0,,,,,49.0,,,,,0,note_off,,95.0,49.0,95.0,7440,3.875,960,1.0_0.0,,
422,1.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,7440,3.875,960,1.0_0.0,,
423,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,35760,18.625,960,0.0_4.0,,
424,1.0,,,,,51.0,,,,,480,note_off,,95.0,51.0,95.0,7920,4.125,960,1.0_1.0,,
425,0.0,,,,,39.0,,,,,0,note_off,,95.0,39.0,95.0,35760,18.625,960,0.0_4.0,,
426,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,35760,18.625,960,0.0_4.0,,
427,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,36000,18.75,960,0.0_4.0,,
428,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,36000,18.75,960,0.0_4.0,,
429,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,36240,18.875,960,0.0_4.0,,
430,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,36480,19.0,960,0.0_4.0,,
431,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,36720,19.125,960,0.0_4.0,,
432,0.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,36720,19.125,960,0.0_4.0,,
433,0.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,36720,19.125,960,0.0_4.0,,
434,0.0,,,,,49.0,,,,,480,note_off,,95.0,49.0,95.0,37200,19.375,960,0.0_4.0,,
435,0.0,,,,,42.0,,,,,0,note_off,,95.0,42.0,95.0,37200,19.375,960,0.0_4.0,,
436,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,37200,19.375,960,0.0_4.0,,
437,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,37440,19.5,960,0.0_4.0,,
438,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,37440,19.5,960,0.0_4.0,,
439,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,37680,19.625,960,0.0_4.0,,
440,0.0,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,37680,19.625,960,0.0_4.0,,
441,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,37680,19.625,960,0.0_4.0,,
442,0.0,,,,,48.0,,,,,480,note_off,,95.0,48.0,95.0,38160,19.875,960,0.0_4.0,,
443,0.0,,,,,41.0,,,,,0,note_off,,95.0,41.0,95.0,38160,19.875,960,0.0_4.0,,
444,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,38160,19.875,960,0.0_4.0,,
445,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,38400,20.0,960,0.0_5.0,,
446,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,38400,20.0,960,0.0_5.0,,
447,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,38640,20.125,960,0.0_5.0,,
448,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,38880,20.25,960,0.0_5.0,,
449,1.0,,,,,49.0,,,,,180,note_on,,95.0,49.0,95.0,8100,4.21875,960,1.0_1.0,,
450,0.0,,,,,39.0,,,,,60,note_off,,95.0,39.0,95.0,38940,20.28125,960,0.0_5.0,,
451,1.0,,,,,49.0,,,,,0,note_off,,95.0,49.0,95.0,8100,4.21875,960,1.0_1.0,,
452,1.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,8100,4.21875,960,1.0_1.0,,
453,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,38940,20.28125,960,0.0_5.0,,
454,1.0,,,,,51.0,,,,,480,note_off,,95.0,51.0,95.0,8580,4.46875,960,1.0_1.0,,
455,0.0,,,,,39.0,,,,,0,note_off,,95.0,39.0,95.0,38940,20.28125,960,0.0_5.0,,
456,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,38940,20.28125,960,0.0_5.0,,
457,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,39180,20.40625,960,0.0_5.0,,
458,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,39180,20.40625,960,0.0_5.0,,
459,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,39420,20.53125,960,0.0_5.0,,
460,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,39660,20.65625,960,0.0_5.0,,
461,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,39900,20.78125,960,0.0_5.0,,
462,0.0,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,39900,20.78125,960,0.0_5.0,,
463,0.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,39900,20.78125,960,0.0_5.0,,
464,0.0,,,,,59.0,,,,,480,note_off,,95.0,59.0,95.0,40380,21.03125,960,0.0_5.0,,
465,0.0,,,,,52.0,,,,,0,note_off,,95.0,52.0,95.0,40380,21.03125,960,0.0_5.0,,
466,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,40380,21.03125,960,0.0_5.0,,
467,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,40620,21.15625,960,0.0_5.0,,
468,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,40620,21.15625,960,0.0_5.0,,
469,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,40860,21.28125,960,0.0_5.0,,
470,0.0,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,40860,21.28125,960,0.0_5.0,,
471,0.0,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,40860,21.28125,960,0.0_5.0,,
472,0.0,,,,,57.0,,,,,480,note_off,,95.0,57.0,95.0,41340,21.53125,960,0.0_5.0,,
473,0.0,,,,,50.0,,,,,0,note_off,,95.0,50.0,95.0,41340,21.53125,960,0.0_5.0,,
474,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,41340,21.53125,960,0.0_5.0,,
475,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,41580,21.65625,960,0.0_5.0,,
476,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,41580,21.65625,960,0.0_5.0,,
477,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,41820,21.78125,960,0.0_5.0,,
478,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,42060,21.90625,960,0.0_5.0,,
479,1.0,,,,,49.0,,,,,180,note_on,,95.0,49.0,95.0,8760,4.5625,960,1.0_1.0,,
480,0.0,,,,,39.0,,,,,60,note_off,,95.0,39.0,95.0,42120,21.9375,960,0.0_5.0,,
481,1.0,,,,,49.0,,,,,0,note_off,,95.0,49.0,95.0,8760,4.5625,960,1.0_1.0,,
482,1.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,8760,4.5625,960,1.0_1.0,,
483,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,42120,21.9375,960,0.0_5.0,,
484,1.0,,,,,51.0,,,,,480,note_off,,95.0,51.0,95.0,9240,4.8125,960,1.0_1.0,,
485,0.0,,,,,39.0,,,,,0,note_off,,95.0,39.0,95.0,42120,21.9375,960,0.0_5.0,,
486,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,42120,21.9375,960,0.0_5.0,,
487,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,42360,22.0625,960,0.0_5.0,,
488,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,42360,22.0625,960,0.0_5.0,,
489,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,42600,22.1875,960,0.0_5.0,,
490,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,42840,22.3125,960,0.0_5.0,,
491,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,43080,22.4375,960,0.0_5.0,,
492,0.0,,,,,61.0,,,,,0,note_on,,95.0,61.0,95.0,43080,22.4375,960,0.0_5.0,,
493,0.0,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,43080,22.4375,960,0.0_5.0,,
494,0.0,,,,,61.0,,,,,480,note_off,,95.0,61.0,95.0,43560,22.6875,960,0.0_5.0,,
495,0.0,,,,,54.0,,,,,0,note_off,,95.0,54.0,95.0,43560,22.6875,960,0.0_5.0,,
496,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,43560,22.6875,960,0.0_5.0,,
497,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,43800,22.8125,960,0.0_5.0,,
498,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,43800,22.8125,960,0.0_5.0,,
499,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,44040,22.9375,960,0.0_5.0,,
