,channel,clocks_per_click,control,denominator,name,notated_32nd_notes_per_beat,note,numerator,pitch,program,tempo,text,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,octave,note_value,note_value_nmd,note_name,angle
4894,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,642620,669.3958333333334,3.0,0.0,0,C,0
4897,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,642740,669.5208333333334,3.0,10.0,10,A#,300
4898,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,642740,669.5208333333334,3.0,2.0,2,D,60
4901,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,642860,669.6458333333334,4.0,9.0,3,D#,270
4903,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,643220,670.0208333333334,3.0,10.0,10,A#,300
4904,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,643220,670.0208333333334,2.0,11.0,5,F,330
4905,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,643220,670.0208333333334,3.0,0.0,0,C,0
4909,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,643700,670.5208333333334,3.0,10.0,10,A#,300
4910,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,643700,670.5208333333334,2.0,11.0,5,F,330
4911,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,643700,670.5208333333334,3.0,0.0,0,C,0
4915,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,644060,670.8958333333334,3.0,10.0,10,A#,300
4916,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,644060,670.8958333333334,2.0,11.0,5,F,330
4917,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,644060,670.8958333333334,3.0,0.0,0,C,0
4921,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,644300,671.1458333333334,3.0,10.0,10,A#,300
4922,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,644300,671.1458333333334,2.0,11.0,5,F,330
4923,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,644300,671.1458333333334,3.0,0.0,0,C,0
4927,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,644540,671.3958333333334,2.0,11.0,5,F,330
4928,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,644540,671.3958333333334,3.0,0.0,0,C,0
4931,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,644660,671.5208333333334,4.0,9.0,3,D#,270
4932,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,644660,671.5208333333334,2.0,11.0,5,F,330
4933,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,644660,671.5208333333334,3.0,0.0,0,C,0
4937,9.0,,,,,,57.0,,,,,,0,note_on,,95.0,57.0,95.0,645140,672.0208333333334,4.0,9.0,3,D#,270
4938,9.0,,,,,,38.0,,,,,,0,note_on,,95.0,38.0,95.0,645140,672.0208333333334,3.0,2.0,2,D,60
4941,9.0,,,,,,46.0,,,,,,1440,note_on,,111.0,46.0,111.0,648500,675.5208333333334,3.0,10.0,10,A#,300
4942,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,648500,675.5208333333334,3.0,2.0,2,D,60
4945,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,648620,675.6458333333334,4.0,9.0,3,D#,270
4947,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,648980,676.0208333333334,4.0,9.0,3,D#,270
4948,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,648980,676.0208333333334,2.0,11.0,5,F,330
4949,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,648980,676.0208333333334,3.0,0.0,0,C,0
4953,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,649460,676.5208333333334,2.0,11.0,5,F,330
4954,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,649460,676.5208333333334,3.0,0.0,0,C,0
4957,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,649940,677.0208333333334,2.0,11.0,5,F,330
4958,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,649940,677.0208333333334,3.0,0.0,0,C,0
4961,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,650420,677.5208333333334,2.0,11.0,5,F,330
4962,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,650420,677.5208333333334,3.0,0.0,0,C,0
4965,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,650900,678.0208333333334,2.0,11.0,5,F,330
4966,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,650900,678.0208333333334,3.0,0.0,0,C,0
4969,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,651380,678.5208333333334,2.0,11.0,5,F,330
4970,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,651380,678.5208333333334,3.0,0.0,0,C,0
4973,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,651860,679.0208333333334,2.0,11.0,5,F,330
4974,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,651860,679.0208333333334,3.0,0.0,0,C,0
4977,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,652340,679.5208333333334,3.0,10.0,10,A#,300
4978,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,652340,679.5208333333334,3.0,2.0,2,D,60
4981,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,652460,679.6458333333334,4.0,9.0,3,D#,270
4983,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,652820,680.0208333333334,4.0,9.0,3,D#,270
4984,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,652820,680.0208333333334,2.0,11.0,5,F,330
4985,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,652820,680.0208333333334,3.0,0.0,0,C,0
4989,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,653300,680.5208333333334,2.0,11.0,5,F,330
4990,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,653300,680.5208333333334,3.0,0.0,0,C,0
4993,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,653780,681.0208333333334,2.0,11.0,5,F,330
4994,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,653780,681.0208333333334,3.0,0.0,0,C,0
4997,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,654260,681.5208333333334,2.0,11.0,5,F,330
4998,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,654260,681.5208333333334,3.0,0.0,0,C,0
5001,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,654740,682.0208333333334,2.0,11.0,5,F,330
5002,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,654740,682.0208333333334,3.0,0.0,0,C,0
5005,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,655220,682.5208333333334,2.0,11.0,5,F,330
5006,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,655220,682.5208333333334,3.0,0.0,0,C,0
5009,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,655700,683.0208333333334,2.0,11.0,5,F,330
5010,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,655700,683.0208333333334,3.0,0.0,0,C,0
5013,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,656180,683.5208333333334,3.0,10.0,10,A#,300
5014,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,656180,683.5208333333334,3.0,2.0,2,D,60
5017,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,656300,683.6458333333334,4.0,9.0,3,D#,270
5019,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,656660,684.0208333333334,4.0,9.0,3,D#,270
5020,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,656660,684.0208333333334,2.0,11.0,5,F,330
5021,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,656660,684.0208333333334,3.0,0.0,0,C,0
5025,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,657140,684.5208333333334,2.0,11.0,5,F,330
5026,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,657140,684.5208333333334,3.0,0.0,0,C,0
5029,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,657620,685.0208333333334,2.0,11.0,5,F,330
5030,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,657620,685.0208333333334,3.0,0.0,0,C,0
5033,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,658100,685.5208333333334,2.0,11.0,5,F,330
5034,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,658100,685.5208333333334,3.0,0.0,0,C,0
5037,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,658580,686.0208333333334,2.0,11.0,5,F,330
5038,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,658580,686.0208333333334,3.0,0.0,0,C,0
5041,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,659060,686.5208333333334,2.0,11.0,5,F,330
5042,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,659060,686.5208333333334,3.0,0.0,0,C,0
5045,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,659540,687.0208333333334,2.0,11.0,5,F,330
5046,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,659540,687.0208333333334,3.0,0.0,0,C,0
5049,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,660020,687.5208333333334,3.0,10.0,10,A#,300
5050,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,660020,687.5208333333334,3.0,2.0,2,D,60
5053,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,660140,687.6458333333334,4.0,9.0,3,D#,270
5055,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,660500,688.0208333333334,4.0,9.0,3,D#,270
5056,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,660500,688.0208333333334,2.0,11.0,5,F,330
5057,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,660500,688.0208333333334,3.0,0.0,0,C,0
5061,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,660980,688.5208333333334,2.0,11.0,5,F,330
5062,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,660980,688.5208333333334,3.0,0.0,0,C,0
5065,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,661460,689.0208333333334,2.0,11.0,5,F,330
5066,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,661460,689.0208333333334,3.0,0.0,0,C,0
5069,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,661940,689.5208333333334,2.0,11.0,5,F,330
5070,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,661940,689.5208333333334,3.0,0.0,0,C,0
5073,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,662420,690.0208333333334,2.0,11.0,5,F,330
5074,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,662420,690.0208333333334,3.0,0.0,0,C,0
5077,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,662900,690.5208333333334,2.0,11.0,5,F,330
5078,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,662900,690.5208333333334,3.0,0.0,0,C,0
5081,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,663380,691.0208333333334,2.0,11.0,5,F,330
5082,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,663380,691.0208333333334,3.0,0.0,0,C,0
5085,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,663860,691.5208333333334,3.0,10.0,10,A#,300
5086,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,663860,691.5208333333334,3.0,2.0,2,D,60
5089,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,663980,691.6458333333334,4.0,9.0,3,D#,270
5091,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,664340,692.0208333333334,4.0,9.0,3,D#,270
5092,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,664340,692.0208333333334,2.0,11.0,5,F,330
5093,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,664340,692.0208333333334,3.0,0.0,0,C,0
5097,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,664820,692.5208333333334,2.0,11.0,5,F,330
5098,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,664820,692.5208333333334,3.0,0.0,0,C,0
5101,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,665300,693.0208333333334,2.0,11.0,5,F,330
5102,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,665300,693.0208333333334,3.0,0.0,0,C,0
5105,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,665780,693.5208333333334,2.0,11.0,5,F,330
5106,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,665780,693.5208333333334,3.0,0.0,0,C,0
5109,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,666260,694.0208333333334,2.0,11.0,5,F,330
5110,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,666260,694.0208333333334,3.0,0.0,0,C,0
5113,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,666740,694.5208333333334,2.0,11.0,5,F,330
5114,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,666740,694.5208333333334,3.0,0.0,0,C,0
5117,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,667220,695.0208333333334,2.0,11.0,5,F,330
5118,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,667220,695.0208333333334,3.0,0.0,0,C,0
5121,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,667700,695.5208333333334,3.0,10.0,10,A#,300
5122,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,667700,695.5208333333334,3.0,2.0,2,D,60
5125,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,667820,695.6458333333334,4.0,9.0,3,D#,270
5127,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,668180,696.0208333333334,4.0,9.0,3,D#,270
5128,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,668180,696.0208333333334,2.0,11.0,5,F,330
5129,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,668180,696.0208333333334,3.0,0.0,0,C,0
5133,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,668660,696.5208333333334,2.0,11.0,5,F,330
5134,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,668660,696.5208333333334,3.0,0.0,0,C,0
5137,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,669140,697.0208333333334,2.0,11.0,5,F,330
5138,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,669140,697.0208333333334,3.0,0.0,0,C,0
5141,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,669620,697.5208333333334,2.0,11.0,5,F,330
5142,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,669620,697.5208333333334,3.0,0.0,0,C,0
5145,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,670100,698.0208333333334,2.0,11.0,5,F,330
5146,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,670100,698.0208333333334,3.0,0.0,0,C,0
5149,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,670580,698.5208333333334,2.0,11.0,5,F,330
5150,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,670580,698.5208333333334,3.0,0.0,0,C,0
5153,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,671060,699.0208333333334,2.0,11.0,5,F,330
5154,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,671060,699.0208333333334,3.0,0.0,0,C,0
5157,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,671540,699.5208333333334,3.0,10.0,10,A#,300
5158,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,671540,699.5208333333334,3.0,2.0,2,D,60
5161,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,671660,699.6458333333334,4.0,9.0,3,D#,270
5163,9.0,,,,,,35.0,,,,,,3240,note_on,,127.0,35.0,127.0,675260,703.3958333333334,2.0,11.0,5,F,330
5164,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,675260,703.3958333333334,3.0,0.0,0,C,0
5167,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,675380,703.5208333333334,3.0,10.0,10,A#,300
5168,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,675380,703.5208333333334,3.0,2.0,2,D,60
5171,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,675500,703.6458333333334,4.0,9.0,3,D#,270
5173,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,675860,704.0208333333334,3.0,10.0,10,A#,300
5174,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,675860,704.0208333333334,2.0,11.0,5,F,330
5175,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,675860,704.0208333333334,3.0,0.0,0,C,0
5179,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,676340,704.5208333333334,3.0,10.0,10,A#,300
5180,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,676340,704.5208333333334,3.0,2.0,2,D,60
5183,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,676820,705.0208333333334,3.0,10.0,10,A#,300
5184,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,676820,705.0208333333334,2.0,11.0,5,F,330
5185,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,676820,705.0208333333334,3.0,0.0,0,C,0
5189,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,677180,705.3958333333334,2.0,11.0,5,F,330
5190,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,677180,705.3958333333334,3.0,0.0,0,C,0
5193,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,677300,705.5208333333334,3.0,10.0,10,A#,300
5194,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,677300,705.5208333333334,3.0,2.0,2,D,60
5197,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,677420,705.6458333333334,4.0,9.0,3,D#,270
5199,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,677780,706.0208333333334,3.0,10.0,10,A#,300
5200,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,677780,706.0208333333334,2.0,11.0,5,F,330
5201,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,677780,706.0208333333334,3.0,0.0,0,C,0
5205,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,678260,706.5208333333334,3.0,10.0,10,A#,300
5206,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,678260,706.5208333333334,2.0,11.0,5,F,330
5207,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,678260,706.5208333333334,3.0,0.0,0,C,0
5211,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,678620,706.8958333333334,3.0,10.0,10,A#,300
5212,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,678620,706.8958333333334,2.0,11.0,5,F,330
5213,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,678620,706.8958333333334,3.0,0.0,0,C,0
5217,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,678860,707.1458333333334,3.0,10.0,10,A#,300
5218,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,678860,707.1458333333334,2.0,11.0,5,F,330
5219,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,678860,707.1458333333334,3.0,0.0,0,C,0
5223,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,679100,707.3958333333334,2.0,11.0,5,F,330
5224,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,679100,707.3958333333334,3.0,0.0,0,C,0
5227,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,679220,707.5208333333334,4.0,9.0,3,D#,270
5228,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,679220,707.5208333333334,2.0,11.0,5,F,330
5229,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,679220,707.5208333333334,3.0,0.0,0,C,0
5233,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,679700,708.0208333333334,3.0,10.0,10,A#,300
5234,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,679700,708.0208333333334,2.0,11.0,5,F,330
5235,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,679700,708.0208333333334,3.0,0.0,0,C,0
5239,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,680180,708.5208333333334,3.0,10.0,10,A#,300
5240,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,680180,708.5208333333334,3.0,2.0,2,D,60
5243,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,680660,709.0208333333334,3.0,10.0,10,A#,300
5244,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,680660,709.0208333333334,2.0,11.0,5,F,330
5245,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,680660,709.0208333333334,3.0,0.0,0,C,0
5249,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,681020,709.3958333333334,2.0,11.0,5,F,330
5250,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,681020,709.3958333333334,3.0,0.0,0,C,0
5253,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,681140,709.5208333333334,3.0,10.0,10,A#,300
5254,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,681140,709.5208333333334,3.0,2.0,2,D,60
5257,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,681260,709.6458333333334,4.0,9.0,3,D#,270
5259,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,681620,710.0208333333334,3.0,10.0,10,A#,300
5260,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,681620,710.0208333333334,2.0,11.0,5,F,330
5261,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,681620,710.0208333333334,3.0,0.0,0,C,0
5265,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,682100,710.5208333333334,3.0,10.0,10,A#,300
5266,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,682100,710.5208333333334,3.0,2.0,2,D,60
5269,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,682580,711.0208333333334,3.0,10.0,10,A#,300
5270,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,682580,711.0208333333334,2.0,11.0,5,F,330
5271,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,682580,711.0208333333334,3.0,0.0,0,C,0
5275,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,682940,711.3958333333334,2.0,11.0,5,F,330
5276,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,682940,711.3958333333334,3.0,0.0,0,C,0
5279,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,683060,711.5208333333334,3.0,10.0,10,A#,300
5280,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,683060,711.5208333333334,3.0,2.0,2,D,60
5283,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,683180,711.6458333333334,4.0,9.0,3,D#,270
5285,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,683540,712.0208333333334,3.0,10.0,10,A#,300
5286,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,683540,712.0208333333334,2.0,11.0,5,F,330
5287,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,683540,712.0208333333334,3.0,0.0,0,C,0
5291,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,684020,712.5208333333334,3.0,10.0,10,A#,300
5292,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,684020,712.5208333333334,3.0,2.0,2,D,60
5295,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,684500,713.0208333333334,3.0,10.0,10,A#,300
5296,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,684500,713.0208333333334,2.0,11.0,5,F,330
5297,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,684500,713.0208333333334,3.0,0.0,0,C,0
5301,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,684860,713.3958333333334,2.0,11.0,5,F,330
5302,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,684860,713.3958333333334,3.0,0.0,0,C,0
5305,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,684980,713.5208333333334,3.0,10.0,10,A#,300
5306,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,684980,713.5208333333334,3.0,2.0,2,D,60
5309,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,685100,713.6458333333334,4.0,9.0,3,D#,270
5311,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,685460,714.0208333333334,3.0,10.0,10,A#,300
5312,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,685460,714.0208333333334,2.0,11.0,5,F,330
5313,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,685460,714.0208333333334,3.0,0.0,0,C,0
5317,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,685940,714.5208333333334,3.0,10.0,10,A#,300
