,section,tick,event_desc,event_details,note_number,note_velocity,6,note_value,second,octave,note,note_nmd,note_name,angle
2992,2,410880,Note_off_c,0,54,95,,54,428.0,4,6,6,F#,180
2993,2,410880,Note_on_c,0,39,95,,39,428.0,3,3,9,A,90
2994,2,411120,Note_off_c,0,39,95,,39,428.25,3,3,9,A,90
2995,2,411360,Note_on_c,0,39,95,,39,428.5,3,3,9,A,90
2996,2,411600,Note_off_c,0,39,95,,39,428.75,3,3,9,A,90
2997,2,411600,Note_on_c,0,39,95,,39,428.75,3,3,9,A,90
2998,2,411840,Note_off_c,0,39,95,,39,429.0,3,3,9,A,90
2999,2,411840,Note_on_c,0,51,95,,51,429.0,4,3,9,A,90
3000,2,412080,Note_off_c,0,51,95,,51,429.25,4,3,9,A,90
3001,2,412080,Note_on_c,0,52,95,,52,429.25,4,4,4,E,120
3002,2,412320,Note_off_c,0,52,95,,52,429.5,4,4,4,E,120
3003,2,412320,Note_on_c,0,56,95,,56,429.5,4,8,8,G#,240
3004,2,412800,Note_off_c,0,56,95,,56,430.0,4,8,8,G#,240
3005,2,412800,Note_on_c,0,55,95,,55,430.0,4,7,1,C#,210
3006,2,413040,Note_off_c,0,55,95,,55,430.25,4,7,1,C#,210
3007,2,413040,Note_on_c,0,54,95,,54,430.25,4,6,6,F#,180
3008,2,413280,Note_off_c,0,54,95,,54,430.5,4,6,6,F#,180
3009,2,413280,Note_on_c,0,53,95,,53,430.5,4,5,11,B,150
3010,2,413520,Note_off_c,0,53,95,,53,430.75,4,5,11,B,150
3011,2,413520,Note_on_c,0,50,95,,50,430.75,4,2,2,D,60
3012,2,413760,Note_off_c,0,50,95,,50,431.0,4,2,2,D,60
3013,2,413760,Note_on_c,0,49,95,,49,431.0,4,1,7,G,30
3014,2,414000,Note_off_c,0,49,95,,49,431.25,4,1,7,G,30
3015,2,414000,Note_on_c,0,48,95,,48,431.25,4,0,0,C,0
3016,2,414240,Note_off_c,0,48,95,,48,431.5,4,0,0,C,0
3017,2,414240,Note_on_c,0,57,95,,57,431.5,4,9,3,D#,270
3018,2,414720,Note_off_c,0,57,95,,57,432.0,4,9,3,D#,270
3019,2,414720,Note_on_c,0,39,95,,39,432.0,3,3,9,A,90
3020,2,414960,Note_off_c,0,39,95,,39,432.25,3,3,9,A,90
3021,2,415200,Note_on_c,0,39,95,,39,432.5,3,3,9,A,90
3022,2,415440,Note_off_c,0,39,95,,39,432.75,3,3,9,A,90
3023,2,415440,Note_on_c,0,39,95,,39,432.75,3,3,9,A,90
3024,2,415680,Note_off_c,0,39,95,,39,433.0,3,3,9,A,90
3025,2,415680,Note_on_c,0,51,95,,51,433.0,4,3,9,A,90
3026,2,415920,Note_off_c,0,51,95,,51,433.25,4,3,9,A,90
3027,2,415920,Note_on_c,0,52,95,,52,433.25,4,4,4,E,120
3028,2,416640,Note_off_c,0,52,95,,52,434.0,4,4,4,E,120
3029,2,416640,Note_on_c,0,39,95,,39,434.0,3,3,9,A,90
3030,2,416880,Note_off_c,0,39,95,,39,434.25,3,3,9,A,90
3031,2,417120,Note_on_c,0,39,95,,39,434.5,3,3,9,A,90
3032,2,417360,Note_off_c,0,39,95,,39,434.75,3,3,9,A,90
3033,2,417360,Note_on_c,0,39,95,,39,434.75,3,3,9,A,90
3034,2,417600,Note_off_c,0,39,95,,39,435.0,3,3,9,A,90
3035,2,417600,Note_on_c,0,51,95,,51,435.0,4,3,9,A,90
3036,2,417840,Note_off_c,0,51,95,,51,435.25,4,3,9,A,90
3037,2,417840,Note_on_c,0,52,95,,52,435.25,4,4,4,E,120
3038,2,418080,Note_off_c,0,52,95,,52,435.5,4,4,4,E,120
3039,2,418080,Note_on_c,0,54,95,,54,435.5,4,6,6,F#,180
3040,2,418560,Note_off_c,0,54,95,,54,436.0,4,6,6,F#,180
3041,2,418560,Note_on_c,0,39,95,,39,436.0,3,3,9,A,90
3042,2,418800,Note_off_c,0,39,95,,39,436.25,3,3,9,A,90
3043,2,419040,Note_on_c,0,39,95,,39,436.5,3,3,9,A,90
3044,2,419280,Note_off_c,0,39,95,,39,436.75,3,3,9,A,90
3045,2,419280,Note_on_c,0,39,95,,39,436.75,3,3,9,A,90
3046,2,419520,Note_off_c,0,39,95,,39,437.0,3,3,9,A,90
3047,2,419520,Note_on_c,0,51,95,,51,437.0,4,3,9,A,90
3048,2,419760,Note_off_c,0,51,95,,51,437.25,4,3,9,A,90
3049,2,419760,Note_on_c,0,52,95,,52,437.25,4,4,4,E,120
3050,2,420000,Note_off_c,0,52,95,,52,437.5,4,4,4,E,120
3051,2,420000,Note_on_c,0,56,95,,56,437.5,4,8,8,G#,240
3052,2,420480,Note_off_c,0,56,95,,56,438.0,4,8,8,G#,240
3053,2,420480,Note_on_c,0,55,95,,55,438.0,4,7,1,C#,210
3054,2,420720,Note_off_c,0,55,95,,55,438.25,4,7,1,C#,210
3055,2,420720,Note_on_c,0,54,95,,54,438.25,4,6,6,F#,180
3056,2,420960,Note_off_c,0,54,95,,54,438.5,4,6,6,F#,180
3057,2,420960,Note_on_c,0,53,95,,53,438.5,4,5,11,B,150
3058,2,421200,Note_off_c,0,53,95,,53,438.75,4,5,11,B,150
3059,2,421200,Note_on_c,0,50,95,,50,438.75,4,2,2,D,60
3060,2,421440,Note_off_c,0,50,95,,50,439.0,4,2,2,D,60
3061,2,421440,Note_on_c,0,49,95,,49,439.0,4,1,7,G,30
3062,2,421680,Note_off_c,0,49,95,,49,439.25,4,1,7,G,30
3063,2,421680,Note_on_c,0,47,95,,47,439.25,3,11,5,F,330
3064,2,421920,Note_off_c,0,47,95,,47,439.5,3,11,5,F,330
3065,2,421920,Note_on_c,0,46,95,,46,439.5,3,10,10,A#,300
3066,2,422160,Note_off_c,0,46,95,,46,439.75,3,10,10,A#,300
3067,2,422160,Note_on_c,0,45,95,,45,439.75,3,9,3,D#,270
3068,2,422400,Note_off_c,0,45,95,,45,440.0,3,9,3,D#,270
3069,2,422400,Note_on_c,0,39,95,,39,440.0,3,3,9,A,90
3070,2,422640,Note_off_c,0,39,95,,39,440.25,3,3,9,A,90
3071,2,422880,Note_on_c,0,39,95,,39,440.5,3,3,9,A,90
3072,2,423120,Note_off_c,0,39,95,,39,440.75,3,3,9,A,90
3073,2,423120,Note_on_c,0,39,95,,39,440.75,3,3,9,A,90
3074,2,423360,Note_off_c,0,39,95,,39,441.0,3,3,9,A,90
3075,2,423360,Note_on_c,0,51,95,,51,441.0,4,3,9,A,90
3076,2,423600,Note_off_c,0,51,95,,51,441.25,4,3,9,A,90
3077,2,423600,Note_on_c,0,52,95,,52,441.25,4,4,4,E,120
3078,2,424320,Note_off_c,0,52,95,,52,442.0,4,4,4,E,120
3079,2,424320,Note_on_c,0,39,95,,39,442.0,3,3,9,A,90
3080,2,424560,Note_off_c,0,39,95,,39,442.25,3,3,9,A,90
3081,2,424800,Note_on_c,0,39,95,,39,442.5,3,3,9,A,90
3082,2,425040,Note_off_c,0,39,95,,39,442.75,3,3,9,A,90
3083,2,425040,Note_on_c,0,39,95,,39,442.75,3,3,9,A,90
3084,2,425280,Note_off_c,0,39,95,,39,443.0,3,3,9,A,90
3085,2,425280,Note_on_c,0,51,95,,51,443.0,4,3,9,A,90
3086,2,425520,Note_off_c,0,51,95,,51,443.25,4,3,9,A,90
3087,2,425520,Note_on_c,0,52,95,,52,443.25,4,4,4,E,120
3088,2,425760,Note_off_c,0,52,95,,52,443.5,4,4,4,E,120
3089,2,425760,Note_on_c,0,54,95,,54,443.5,4,6,6,F#,180
3090,2,426240,Note_off_c,0,54,95,,54,444.0,4,6,6,F#,180
3091,2,426240,Note_on_c,0,39,95,,39,444.0,3,3,9,A,90
3092,2,426480,Note_off_c,0,39,95,,39,444.25,3,3,9,A,90
3093,2,426720,Note_on_c,0,39,95,,39,444.5,3,3,9,A,90
3094,2,426960,Note_off_c,0,39,95,,39,444.75,3,3,9,A,90
3095,2,426960,Note_on_c,0,39,95,,39,444.75,3,3,9,A,90
3096,2,427200,Note_off_c,0,39,95,,39,445.0,3,3,9,A,90
3097,2,427200,Note_on_c,0,51,95,,51,445.0,4,3,9,A,90
3098,2,427440,Note_off_c,0,51,95,,51,445.25,4,3,9,A,90
3099,2,427440,Note_on_c,0,52,95,,52,445.25,4,4,4,E,120
3100,2,427680,Note_off_c,0,52,95,,52,445.5,4,4,4,E,120
3101,2,427680,Note_on_c,0,56,95,,56,445.5,4,8,8,G#,240
3102,2,428160,Note_off_c,0,56,95,,56,446.0,4,8,8,G#,240
3103,2,428160,Note_on_c,0,55,95,,55,446.0,4,7,1,C#,210
3104,2,428400,Note_off_c,0,55,95,,55,446.25,4,7,1,C#,210
3105,2,428400,Note_on_c,0,54,95,,54,446.25,4,6,6,F#,180
3106,2,428640,Note_off_c,0,54,95,,54,446.5,4,6,6,F#,180
3107,2,428640,Note_on_c,0,53,95,,53,446.5,4,5,11,B,150
3108,2,428880,Note_off_c,0,53,95,,53,446.75,4,5,11,B,150
3109,2,428880,Note_on_c,0,50,95,,50,446.75,4,2,2,D,60
3110,2,429120,Note_off_c,0,50,95,,50,447.0,4,2,2,D,60
3111,2,429120,Note_on_c,0,49,95,,49,447.0,4,1,7,G,30
3112,2,429360,Note_off_c,0,49,95,,49,447.25,4,1,7,G,30
3113,2,429360,Note_on_c,0,47,95,,47,447.25,3,11,5,F,330
3114,2,429600,Note_off_c,0,47,95,,47,447.5,3,11,5,F,330
3115,2,429600,Note_on_c,0,46,95,,46,447.5,3,10,10,A#,300
3116,2,429840,Note_off_c,0,46,95,,46,447.75,3,10,10,A#,300
3117,2,429840,Note_on_c,0,45,95,,45,447.75,3,9,3,D#,270
3118,2,430080,Note_off_c,0,45,95,,45,448.0,3,9,3,D#,270
3119,2,430080,Note_on_c,0,55,95,,55,448.0,4,7,1,C#,210
3120,2,430320,Note_off_c,0,55,95,,55,448.25,4,7,1,C#,210
3121,2,430320,Note_on_c,0,54,95,,54,448.25,4,6,6,F#,180
3122,2,430560,Note_off_c,0,54,95,,54,448.5,4,6,6,F#,180
3123,2,430560,Note_on_c,0,53,95,,53,448.5,4,5,11,B,150
3124,2,430800,Note_off_c,0,53,95,,53,448.75,4,5,11,B,150
3125,2,430800,Note_on_c,0,49,95,,49,448.75,4,1,7,G,30
3126,2,431040,Note_off_c,0,49,95,,49,449.0,4,1,7,G,30
3127,2,431040,Note_on_c,0,48,95,,48,449.0,4,0,0,C,0
3128,2,431280,Note_off_c,0,48,95,,48,449.25,4,0,0,C,0
