,channel,clocks_per_click,control,denominator,key,name,notated_32nd_notes_per_beat,note,numerator,program,tempo,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,octave,note_value,note_value_nmd,note_name,angle
3831,3.0,,,,,,,45.0,,,,4,note_on,,70.0,45.0,70.0,205264,855.2666666666667,3.0,9.0,3,D#,270
3832,3.0,,,,,,,57.0,,,,1,note_on,,70.0,57.0,70.0,205265,855.2708333333334,4.0,9.0,3,D#,270
3833,3.0,,,,,,,48.0,,,,0,note_on,,70.0,48.0,70.0,205265,855.2708333333334,4.0,0.0,0,C,0
3834,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,205266,855.275,5.0,0.0,0,C,0
3835,3.0,,,,,,,65.0,,,,1,note_on,,70.0,65.0,70.0,205267,855.2791666666667,5.0,5.0,11,B,150
3839,3.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,205380,855.75,4.0,9.0,3,D#,270
3840,3.0,,,,,,,60.0,,,,3,note_on,,70.0,60.0,70.0,205383,855.7624999999999,5.0,0.0,0,C,0
3841,3.0,,,,,,,65.0,,,,4,note_on,,70.0,65.0,70.0,205387,855.7791666666667,5.0,5.0,11,B,150
3848,3.0,,,,,,,43.0,,,,0,note_on,,70.0,43.0,70.0,205440,856.0,3.0,7.0,1,C#,210
3849,3.0,,,,,,,47.0,,,,2,note_on,,70.0,47.0,70.0,205442,856.0083333333333,3.0,11.0,5,F,330
3850,3.0,,,,,,,50.0,,,,2,note_on,,70.0,50.0,70.0,205444,856.0166666666667,4.0,2.0,2,D,60
3851,3.0,,,,,,,55.0,,,,1,note_on,,70.0,55.0,70.0,205445,856.0208333333334,4.0,7.0,1,C#,210
3852,3.0,,,,,,,59.0,,,,1,note_on,,70.0,59.0,70.0,205446,856.025,4.0,11.0,5,F,330
3853,3.0,,,,,,,67.0,,,,1,note_on,,70.0,67.0,70.0,205447,856.0291666666667,5.0,7.0,1,C#,210
3857,3.0,,,,,,,55.0,,,,0,note_on,,70.0,55.0,70.0,205560,856.5,4.0,7.0,1,C#,210
3858,3.0,,,,,,,59.0,,,,4,note_on,,70.0,59.0,70.0,205564,856.5166666666667,4.0,11.0,5,F,330
3859,3.0,,,,,,,67.0,,,,3,note_on,,70.0,67.0,70.0,205567,856.5291666666667,5.0,7.0,1,C#,210
3866,3.0,,,,,,,43.0,,,,0,note_on,,70.0,43.0,70.0,205620,856.75,3.0,7.0,1,C#,210
3867,3.0,,,,,,,47.0,,,,2,note_on,,70.0,47.0,70.0,205622,856.7583333333333,3.0,11.0,5,F,330
3868,3.0,,,,,,,50.0,,,,2,note_on,,70.0,50.0,70.0,205624,856.7666666666667,4.0,2.0,2,D,60
3869,3.0,,,,,,,55.0,,,,1,note_on,,70.0,55.0,70.0,205625,856.7708333333334,4.0,7.0,1,C#,210
3870,3.0,,,,,,,59.0,,,,1,note_on,,70.0,59.0,70.0,205626,856.775,4.0,11.0,5,F,330
3871,3.0,,,,,,,67.0,,,,1,note_on,,70.0,67.0,70.0,205627,856.7791666666667,5.0,7.0,1,C#,210
3875,3.0,,,,,,,55.0,,,,0,note_on,,70.0,55.0,70.0,205740,857.25,4.0,7.0,1,C#,210
3876,3.0,,,,,,,59.0,,,,4,note_on,,70.0,59.0,70.0,205744,857.2666666666667,4.0,11.0,5,F,330
3877,3.0,,,,,,,67.0,,,,3,note_on,,70.0,67.0,70.0,205747,857.2791666666667,5.0,7.0,1,C#,210
3884,3.0,,,,,,,40.0,,,,0,note_on,,70.0,40.0,70.0,205800,857.5,3.0,4.0,4,E,120
3885,3.0,,,,,,,47.0,,,,2,note_on,,70.0,47.0,70.0,205802,857.5083333333333,3.0,11.0,5,F,330
3886,3.0,,,,,,,52.0,,,,2,note_on,,70.0,52.0,70.0,205804,857.5166666666667,4.0,4.0,4,E,120
3887,3.0,,,,,,,55.0,,,,1,note_on,,70.0,55.0,70.0,205805,857.5208333333334,4.0,7.0,1,C#,210
3888,3.0,,,,,,,59.0,,,,1,note_on,,70.0,59.0,70.0,205806,857.525,4.0,11.0,5,F,330
3889,3.0,,,,,,,64.0,,,,1,note_on,,70.0,64.0,70.0,205807,857.5291666666667,5.0,4.0,4,E,120
3893,3.0,,,,,,,55.0,,,,0,note_on,,70.0,55.0,70.0,205920,858.0,4.0,7.0,1,C#,210
3894,3.0,,,,,,,59.0,,,,4,note_on,,70.0,59.0,70.0,205924,858.0166666666667,4.0,11.0,5,F,330
3895,3.0,,,,,,,64.0,,,,3,note_on,,70.0,64.0,70.0,205927,858.0291666666667,5.0,4.0,4,E,120
3902,3.0,,,,,,,40.0,,,,0,note_on,,70.0,40.0,70.0,205980,858.25,3.0,4.0,4,E,120
3903,3.0,,,,,,,47.0,,,,2,note_on,,70.0,47.0,70.0,205982,858.2583333333333,3.0,11.0,5,F,330
3904,3.0,,,,,,,52.0,,,,2,note_on,,70.0,52.0,70.0,205984,858.2666666666667,4.0,4.0,4,E,120
3905,3.0,,,,,,,55.0,,,,1,note_on,,70.0,55.0,70.0,205985,858.2708333333334,4.0,7.0,1,C#,210
3906,3.0,,,,,,,59.0,,,,1,note_on,,70.0,59.0,70.0,205986,858.275,4.0,11.0,5,F,330
3907,3.0,,,,,,,64.0,,,,1,note_on,,70.0,64.0,70.0,205987,858.2791666666667,5.0,4.0,4,E,120
3911,3.0,,,,,,,55.0,,,,0,note_on,,70.0,55.0,70.0,206100,858.75,4.0,7.0,1,C#,210
3912,3.0,,,,,,,59.0,,,,4,note_on,,70.0,59.0,70.0,206104,858.7666666666667,4.0,11.0,5,F,330
3913,3.0,,,,,,,64.0,,,,3,note_on,,70.0,64.0,70.0,206107,858.7791666666667,5.0,4.0,4,E,120
3920,3.0,,,,,,,45.0,,,,0,note_on,,70.0,45.0,70.0,206160,859.0,3.0,9.0,3,D#,270
3921,3.0,,,,,,,52.0,,,,2,note_on,,70.0,52.0,70.0,206162,859.0083333333333,4.0,4.0,4,E,120
3922,3.0,,,,,,,57.0,,,,2,note_on,,70.0,57.0,70.0,206164,859.0166666666667,4.0,9.0,3,D#,270
3923,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,206165,859.0208333333334,5.0,0.0,0,C,0
3924,3.0,,,,,,,64.0,,,,1,note_on,,70.0,64.0,70.0,206166,859.025,5.0,4.0,4,E,120
3927,3.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,206280,859.5,4.0,9.0,3,D#,270
3928,3.0,,,,,,,60.0,,,,4,note_on,,70.0,60.0,70.0,206284,859.5166666666667,5.0,0.0,0,C,0
3929,3.0,,,,,,,64.0,,,,3,note_on,,70.0,64.0,70.0,206287,859.5291666666667,5.0,4.0,4,E,120
3936,3.0,,,,,,,45.0,,,,0,note_on,,70.0,45.0,70.0,206340,859.75,3.0,9.0,3,D#,270
3937,3.0,,,,,,,52.0,,,,2,note_on,,70.0,52.0,70.0,206342,859.7583333333333,4.0,4.0,4,E,120
3938,3.0,,,,,,,57.0,,,,2,note_on,,70.0,57.0,70.0,206344,859.7666666666667,4.0,9.0,3,D#,270
3939,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,206345,859.7708333333334,5.0,0.0,0,C,0
3940,3.0,,,,,,,64.0,,,,1,note_on,,70.0,64.0,70.0,206346,859.775,5.0,4.0,4,E,120
3943,3.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,206460,860.25,4.0,9.0,3,D#,270
3944,3.0,,,,,,,60.0,,,,4,note_on,,70.0,60.0,70.0,206464,860.2666666666667,5.0,0.0,0,C,0
3945,3.0,,,,,,,64.0,,,,3,note_on,,70.0,64.0,70.0,206467,860.2791666666667,5.0,4.0,4,E,120
3952,3.0,,,,,,,45.0,,,,0,note_on,,70.0,45.0,70.0,206520,860.5,3.0,9.0,3,D#,270
3953,3.0,,,,,,,52.0,,,,2,note_on,,70.0,52.0,70.0,206522,860.5083333333333,4.0,4.0,4,E,120
3954,3.0,,,,,,,57.0,,,,2,note_on,,70.0,57.0,70.0,206524,860.5166666666667,4.0,9.0,3,D#,270
3955,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,206525,860.5208333333334,5.0,0.0,0,C,0
3956,3.0,,,,,,,64.0,,,,1,note_on,,70.0,64.0,70.0,206526,860.525,5.0,4.0,4,E,120
3959,3.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,206640,861.0,4.0,9.0,3,D#,270
3960,3.0,,,,,,,60.0,,,,4,note_on,,70.0,60.0,70.0,206644,861.0166666666667,5.0,0.0,0,C,0
3961,3.0,,,,,,,64.0,,,,3,note_on,,70.0,64.0,70.0,206647,861.0291666666667,5.0,4.0,4,E,120
3968,3.0,,,,,,,45.0,,,,0,note_on,,70.0,45.0,70.0,206700,861.25,3.0,9.0,3,D#,270
3969,3.0,,,,,,,52.0,,,,2,note_on,,70.0,52.0,70.0,206702,861.2583333333333,4.0,4.0,4,E,120
3970,3.0,,,,,,,57.0,,,,2,note_on,,70.0,57.0,70.0,206704,861.2666666666667,4.0,9.0,3,D#,270
3971,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,206705,861.2708333333334,5.0,0.0,0,C,0
3972,3.0,,,,,,,64.0,,,,1,note_on,,70.0,64.0,70.0,206706,861.275,5.0,4.0,4,E,120
3975,3.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,206820,861.75,4.0,9.0,3,D#,270
3976,3.0,,,,,,,60.0,,,,4,note_on,,70.0,60.0,70.0,206824,861.7666666666667,5.0,0.0,0,C,0
3977,3.0,,,,,,,64.0,,,,3,note_on,,70.0,64.0,70.0,206827,861.7791666666667,5.0,4.0,4,E,120
3984,3.0,,,,,,,41.0,,,,0,note_on,,70.0,41.0,70.0,206880,862.0,3.0,5.0,11,B,150
3985,3.0,,,,,,,45.0,,,,4,note_on,,70.0,45.0,70.0,206884,862.0166666666667,3.0,9.0,3,D#,270
3986,3.0,,,,,,,57.0,,,,1,note_on,,70.0,57.0,70.0,206885,862.0208333333334,4.0,9.0,3,D#,270
3987,3.0,,,,,,,48.0,,,,0,note_on,,70.0,48.0,70.0,206885,862.0208333333334,4.0,0.0,0,C,0
3988,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,206886,862.025,5.0,0.0,0,C,0
3989,3.0,,,,,,,65.0,,,,1,note_on,,70.0,65.0,70.0,206887,862.0291666666667,5.0,5.0,11,B,150
3993,3.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,207000,862.5,4.0,9.0,3,D#,270
3994,3.0,,,,,,,60.0,,,,3,note_on,,70.0,60.0,70.0,207003,862.5124999999999,5.0,0.0,0,C,0
3995,3.0,,,,,,,65.0,,,,4,note_on,,70.0,65.0,70.0,207007,862.5291666666667,5.0,5.0,11,B,150
4002,3.0,,,,,,,41.0,,,,0,note_on,,70.0,41.0,70.0,207060,862.75,3.0,5.0,11,B,150
4003,3.0,,,,,,,45.0,,,,4,note_on,,70.0,45.0,70.0,207064,862.7666666666667,3.0,9.0,3,D#,270
4004,3.0,,,,,,,57.0,,,,1,note_on,,70.0,57.0,70.0,207065,862.7708333333334,4.0,9.0,3,D#,270
4005,3.0,,,,,,,48.0,,,,0,note_on,,70.0,48.0,70.0,207065,862.7708333333334,4.0,0.0,0,C,0
4006,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,207066,862.775,5.0,0.0,0,C,0
4007,3.0,,,,,,,65.0,,,,1,note_on,,70.0,65.0,70.0,207067,862.7791666666667,5.0,5.0,11,B,150
4011,3.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,207180,863.25,4.0,9.0,3,D#,270
4012,3.0,,,,,,,60.0,,,,3,note_on,,70.0,60.0,70.0,207183,863.2624999999999,5.0,0.0,0,C,0
4013,3.0,,,,,,,65.0,,,,4,note_on,,70.0,65.0,70.0,207187,863.2791666666667,5.0,5.0,11,B,150
4020,3.0,,,,,,,41.0,,,,0,note_on,,70.0,41.0,70.0,207240,863.5,3.0,5.0,11,B,150
4021,3.0,,,,,,,45.0,,,,4,note_on,,70.0,45.0,70.0,207244,863.5166666666667,3.0,9.0,3,D#,270
4022,3.0,,,,,,,57.0,,,,1,note_on,,70.0,57.0,70.0,207245,863.5208333333334,4.0,9.0,3,D#,270
4023,3.0,,,,,,,48.0,,,,0,note_on,,70.0,48.0,70.0,207245,863.5208333333334,4.0,0.0,0,C,0
4024,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,207246,863.525,5.0,0.0,0,C,0
4025,3.0,,,,,,,65.0,,,,1,note_on,,70.0,65.0,70.0,207247,863.5291666666667,5.0,5.0,11,B,150
4029,3.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,207360,864.0,4.0,9.0,3,D#,270
4030,3.0,,,,,,,60.0,,,,3,note_on,,70.0,60.0,70.0,207363,864.0124999999999,5.0,0.0,0,C,0
4031,3.0,,,,,,,65.0,,,,4,note_on,,70.0,65.0,70.0,207367,864.0291666666667,5.0,5.0,11,B,150
4038,3.0,,,,,,,41.0,,,,0,note_on,,70.0,41.0,70.0,207420,864.25,3.0,5.0,11,B,150
4039,3.0,,,,,,,45.0,,,,4,note_on,,70.0,45.0,70.0,207424,864.2666666666667,3.0,9.0,3,D#,270
4040,3.0,,,,,,,57.0,,,,1,note_on,,70.0,57.0,70.0,207425,864.2708333333334,4.0,9.0,3,D#,270
4041,3.0,,,,,,,48.0,,,,0,note_on,,70.0,48.0,70.0,207425,864.2708333333334,4.0,0.0,0,C,0
4042,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,207426,864.275,5.0,0.0,0,C,0
4043,3.0,,,,,,,65.0,,,,1,note_on,,70.0,65.0,70.0,207427,864.2791666666667,5.0,5.0,11,B,150
4047,3.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,207540,864.75,4.0,9.0,3,D#,270
4048,3.0,,,,,,,60.0,,,,3,note_on,,70.0,60.0,70.0,207543,864.7624999999999,5.0,0.0,0,C,0
4049,3.0,,,,,,,65.0,,,,4,note_on,,70.0,65.0,70.0,207547,864.7791666666667,5.0,5.0,11,B,150
4056,3.0,,,,,,,45.0,,,,0,note_on,,70.0,45.0,70.0,207600,865.0,3.0,9.0,3,D#,270
4057,3.0,,,,,,,52.0,,,,2,note_on,,70.0,52.0,70.0,207602,865.0083333333333,4.0,4.0,4,E,120
4058,3.0,,,,,,,57.0,,,,2,note_on,,70.0,57.0,70.0,207604,865.0166666666667,4.0,9.0,3,D#,270
4059,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,207605,865.0208333333334,5.0,0.0,0,C,0
4060,3.0,,,,,,,64.0,,,,1,note_on,,70.0,64.0,70.0,207606,865.025,5.0,4.0,4,E,120
4063,3.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,207720,865.5,4.0,9.0,3,D#,270
4064,3.0,,,,,,,60.0,,,,4,note_on,,70.0,60.0,70.0,207724,865.5166666666667,5.0,0.0,0,C,0
4065,3.0,,,,,,,64.0,,,,3,note_on,,70.0,64.0,70.0,207727,865.5291666666667,5.0,4.0,4,E,120
4072,3.0,,,,,,,45.0,,,,0,note_on,,70.0,45.0,70.0,207780,865.75,3.0,9.0,3,D#,270
4073,3.0,,,,,,,52.0,,,,2,note_on,,70.0,52.0,70.0,207782,865.7583333333333,4.0,4.0,4,E,120
4074,3.0,,,,,,,57.0,,,,2,note_on,,70.0,57.0,70.0,207784,865.7666666666667,4.0,9.0,3,D#,270
4075,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,207785,865.7708333333334,5.0,0.0,0,C,0
4076,3.0,,,,,,,64.0,,,,1,note_on,,70.0,64.0,70.0,207786,865.775,5.0,4.0,4,E,120
4079,3.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,207900,866.25,4.0,9.0,3,D#,270
4080,3.0,,,,,,,60.0,,,,4,note_on,,70.0,60.0,70.0,207904,866.2666666666667,5.0,0.0,0,C,0
4081,3.0,,,,,,,64.0,,,,3,note_on,,70.0,64.0,70.0,207907,866.2791666666667,5.0,4.0,4,E,120
4088,3.0,,,,,,,45.0,,,,0,note_on,,70.0,45.0,70.0,207960,866.5,3.0,9.0,3,D#,270
4089,3.0,,,,,,,52.0,,,,2,note_on,,70.0,52.0,70.0,207962,866.5083333333333,4.0,4.0,4,E,120
4090,3.0,,,,,,,57.0,,,,2,note_on,,70.0,57.0,70.0,207964,866.5166666666667,4.0,9.0,3,D#,270
4091,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,207965,866.5208333333334,5.0,0.0,0,C,0
4092,3.0,,,,,,,64.0,,,,1,note_on,,70.0,64.0,70.0,207966,866.525,5.0,4.0,4,E,120
4095,3.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,208080,867.0,4.0,9.0,3,D#,270
4096,3.0,,,,,,,60.0,,,,4,note_on,,70.0,60.0,70.0,208084,867.0166666666667,5.0,0.0,0,C,0
4097,3.0,,,,,,,64.0,,,,3,note_on,,70.0,64.0,70.0,208087,867.0291666666667,5.0,4.0,4,E,120
4104,3.0,,,,,,,45.0,,,,0,note_on,,70.0,45.0,70.0,208140,867.25,3.0,9.0,3,D#,270
4105,3.0,,,,,,,52.0,,,,2,note_on,,70.0,52.0,70.0,208142,867.2583333333333,4.0,4.0,4,E,120
4106,3.0,,,,,,,57.0,,,,2,note_on,,70.0,57.0,70.0,208144,867.2666666666667,4.0,9.0,3,D#,270
4107,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,208145,867.2708333333334,5.0,0.0,0,C,0
4108,3.0,,,,,,,64.0,,,,1,note_on,,70.0,64.0,70.0,208146,867.275,5.0,4.0,4,E,120
4111,3.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,208260,867.75,4.0,9.0,3,D#,270
4112,3.0,,,,,,,60.0,,,,4,note_on,,70.0,60.0,70.0,208264,867.7666666666667,5.0,0.0,0,C,0
4113,3.0,,,,,,,64.0,,,,3,note_on,,70.0,64.0,70.0,208267,867.7791666666667,5.0,4.0,4,E,120
4120,3.0,,,,,,,41.0,,,,0,note_on,,70.0,41.0,70.0,208320,868.0,3.0,5.0,11,B,150
4121,3.0,,,,,,,45.0,,,,4,note_on,,70.0,45.0,70.0,208324,868.0166666666667,3.0,9.0,3,D#,270
4122,3.0,,,,,,,57.0,,,,1,note_on,,70.0,57.0,70.0,208325,868.0208333333334,4.0,9.0,3,D#,270
4123,3.0,,,,,,,48.0,,,,0,note_on,,70.0,48.0,70.0,208325,868.0208333333334,4.0,0.0,0,C,0
4124,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,208326,868.025,5.0,0.0,0,C,0
4125,3.0,,,,,,,65.0,,,,1,note_on,,70.0,65.0,70.0,208327,868.0291666666667,5.0,5.0,11,B,150
4129,3.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,208440,868.5,4.0,9.0,3,D#,270
4130,3.0,,,,,,,60.0,,,,3,note_on,,70.0,60.0,70.0,208443,868.5124999999999,5.0,0.0,0,C,0
4131,3.0,,,,,,,65.0,,,,4,note_on,,70.0,65.0,70.0,208447,868.5291666666667,5.0,5.0,11,B,150
4138,3.0,,,,,,,41.0,,,,0,note_on,,70.0,41.0,70.0,208500,868.75,3.0,5.0,11,B,150
4139,3.0,,,,,,,45.0,,,,4,note_on,,70.0,45.0,70.0,208504,868.7666666666667,3.0,9.0,3,D#,270
4140,3.0,,,,,,,57.0,,,,1,note_on,,70.0,57.0,70.0,208505,868.7708333333334,4.0,9.0,3,D#,270
4141,3.0,,,,,,,48.0,,,,0,note_on,,70.0,48.0,70.0,208505,868.7708333333334,4.0,0.0,0,C,0
4142,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,208506,868.775,5.0,0.0,0,C,0
4143,3.0,,,,,,,65.0,,,,1,note_on,,70.0,65.0,70.0,208507,868.7791666666667,5.0,5.0,11,B,150
4147,3.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,208620,869.25,4.0,9.0,3,D#,270
4148,3.0,,,,,,,60.0,,,,3,note_on,,70.0,60.0,70.0,208623,869.2624999999999,5.0,0.0,0,C,0
4149,3.0,,,,,,,65.0,,,,4,note_on,,70.0,65.0,70.0,208627,869.2791666666667,5.0,5.0,11,B,150
4156,3.0,,,,,,,41.0,,,,0,note_on,,70.0,41.0,70.0,208680,869.5,3.0,5.0,11,B,150
4157,3.0,,,,,,,45.0,,,,4,note_on,,70.0,45.0,70.0,208684,869.5166666666667,3.0,9.0,3,D#,270
4158,3.0,,,,,,,57.0,,,,1,note_on,,70.0,57.0,70.0,208685,869.5208333333334,4.0,9.0,3,D#,270
4159,3.0,,,,,,,48.0,,,,0,note_on,,70.0,48.0,70.0,208685,869.5208333333334,4.0,0.0,0,C,0
4160,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,208686,869.525,5.0,0.0,0,C,0
4161,3.0,,,,,,,65.0,,,,1,note_on,,70.0,65.0,70.0,208687,869.5291666666667,5.0,5.0,11,B,150
4165,3.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,208800,870.0,4.0,9.0,3,D#,270
4166,3.0,,,,,,,60.0,,,,3,note_on,,70.0,60.0,70.0,208803,870.0124999999999,5.0,0.0,0,C,0
4167,3.0,,,,,,,65.0,,,,4,note_on,,70.0,65.0,70.0,208807,870.0291666666667,5.0,5.0,11,B,150
4174,3.0,,,,,,,41.0,,,,0,note_on,,70.0,41.0,70.0,208860,870.25,3.0,5.0,11,B,150
4175,3.0,,,,,,,45.0,,,,4,note_on,,70.0,45.0,70.0,208864,870.2666666666667,3.0,9.0,3,D#,270
4176,3.0,,,,,,,57.0,,,,1,note_on,,70.0,57.0,70.0,208865,870.2708333333334,4.0,9.0,3,D#,270
4177,3.0,,,,,,,48.0,,,,0,note_on,,70.0,48.0,70.0,208865,870.2708333333334,4.0,0.0,0,C,0
4178,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,208866,870.275,5.0,0.0,0,C,0
4179,3.0,,,,,,,65.0,,,,1,note_on,,70.0,65.0,70.0,208867,870.2791666666667,5.0,5.0,11,B,150
4183,3.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,208980,870.75,4.0,9.0,3,D#,270
4184,3.0,,,,,,,60.0,,,,3,note_on,,70.0,60.0,70.0,208983,870.7624999999999,5.0,0.0,0,C,0
4185,3.0,,,,,,,65.0,,,,4,note_on,,70.0,65.0,70.0,208987,870.7791666666667,5.0,5.0,11,B,150
4192,3.0,,,,,,,48.0,,,,0,note_on,,70.0,48.0,70.0,209040,871.0,4.0,0.0,0,C,0
4193,3.0,,,,,,,52.0,,,,4,note_on,,70.0,52.0,70.0,209044,871.0166666666667,4.0,4.0,4,E,120
4194,3.0,,,,,,,55.0,,,,1,note_on,,70.0,55.0,70.0,209045,871.0208333333334,4.0,7.0,1,C#,210
4195,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,209046,871.025,5.0,0.0,0,C,0
4196,3.0,,,,,,,64.0,,,,1,note_on,,70.0,64.0,70.0,209047,871.0291666666667,5.0,4.0,4,E,120
4200,3.0,,,,,,,55.0,,,,0,note_on,,70.0,55.0,70.0,209160,871.5,4.0,7.0,1,C#,210
4201,3.0,,,,,,,60.0,,,,4,note_on,,70.0,60.0,70.0,209164,871.5166666666667,5.0,0.0,0,C,0
4202,3.0,,,,,,,64.0,,,,3,note_on,,70.0,64.0,70.0,209167,871.5291666666667,5.0,4.0,4,E,120
4208,3.0,,,,,,,48.0,,,,0,note_on,,70.0,48.0,70.0,209220,871.75,4.0,0.0,0,C,0
4209,3.0,,,,,,,52.0,,,,4,note_on,,70.0,52.0,70.0,209224,871.7666666666667,4.0,4.0,4,E,120
4210,3.0,,,,,,,55.0,,,,1,note_on,,70.0,55.0,70.0,209225,871.7708333333334,4.0,7.0,1,C#,210
4211,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,209226,871.775,5.0,0.0,0,C,0
4212,3.0,,,,,,,64.0,,,,1,note_on,,70.0,64.0,70.0,209227,871.7791666666667,5.0,4.0,4,E,120
4216,3.0,,,,,,,55.0,,,,0,note_on,,70.0,55.0,70.0,209340,872.25,4.0,7.0,1,C#,210
4217,3.0,,,,,,,60.0,,,,4,note_on,,70.0,60.0,70.0,209344,872.2666666666667,5.0,0.0,0,C,0
4218,3.0,,,,,,,64.0,,,,3,note_on,,70.0,64.0,70.0,209347,872.2791666666667,5.0,4.0,4,E,120
4224,3.0,,,,,,,43.0,,,,0,note_on,,70.0,43.0,70.0,209400,872.5,3.0,7.0,1,C#,210
4225,3.0,,,,,,,47.0,,,,2,note_on,,70.0,47.0,70.0,209402,872.5083333333333,3.0,11.0,5,F,330
4226,3.0,,,,,,,50.0,,,,2,note_on,,70.0,50.0,70.0,209404,872.5166666666667,4.0,2.0,2,D,60
4227,3.0,,,,,,,55.0,,,,1,note_on,,70.0,55.0,70.0,209405,872.5208333333334,4.0,7.0,1,C#,210
4228,3.0,,,,,,,59.0,,,,1,note_on,,70.0,59.0,70.0,209406,872.525,4.0,11.0,5,F,330
4229,3.0,,,,,,,67.0,,,,1,note_on,,70.0,67.0,70.0,209407,872.5291666666667,5.0,7.0,1,C#,210
4233,3.0,,,,,,,55.0,,,,0,note_on,,70.0,55.0,70.0,209520,873.0,4.0,7.0,1,C#,210
4234,3.0,,,,,,,59.0,,,,4,note_on,,70.0,59.0,70.0,209524,873.0166666666667,4.0,11.0,5,F,330
4235,3.0,,,,,,,67.0,,,,3,note_on,,70.0,67.0,70.0,209527,873.0291666666667,5.0,7.0,1,C#,210
4242,3.0,,,,,,,43.0,,,,0,note_on,,70.0,43.0,70.0,209580,873.25,3.0,7.0,1,C#,210
4243,3.0,,,,,,,47.0,,,,2,note_on,,70.0,47.0,70.0,209582,873.2583333333333,3.0,11.0,5,F,330
4244,3.0,,,,,,,50.0,,,,2,note_on,,70.0,50.0,70.0,209584,873.2666666666667,4.0,2.0,2,D,60
4245,3.0,,,,,,,55.0,,,,1,note_on,,70.0,55.0,70.0,209585,873.2708333333334,4.0,7.0,1,C#,210
4246,3.0,,,,,,,59.0,,,,1,note_on,,70.0,59.0,70.0,209586,873.275,4.0,11.0,5,F,330
4247,3.0,,,,,,,67.0,,,,1,note_on,,70.0,67.0,70.0,209587,873.2791666666667,5.0,7.0,1,C#,210
4251,3.0,,,,,,,55.0,,,,0,note_on,,70.0,55.0,70.0,209700,873.75,4.0,7.0,1,C#,210
4252,3.0,,,,,,,59.0,,,,4,note_on,,70.0,59.0,70.0,209704,873.7666666666667,4.0,11.0,5,F,330
4253,3.0,,,,,,,67.0,,,,3,note_on,,70.0,67.0,70.0,209707,873.7791666666667,5.0,7.0,1,C#,210
4260,3.0,,,,,,,48.0,,,,0,note_on,,70.0,48.0,70.0,209760,874.0,4.0,0.0,0,C,0
4261,3.0,,,,,,,52.0,,,,4,note_on,,70.0,52.0,70.0,209764,874.0166666666667,4.0,4.0,4,E,120
4262,3.0,,,,,,,55.0,,,,1,note_on,,70.0,55.0,70.0,209765,874.0208333333334,4.0,7.0,1,C#,210
4263,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,209766,874.025,5.0,0.0,0,C,0
4264,3.0,,,,,,,64.0,,,,1,note_on,,70.0,64.0,70.0,209767,874.0291666666667,5.0,4.0,4,E,120
4268,3.0,,,,,,,55.0,,,,0,note_on,,70.0,55.0,70.0,209880,874.5,4.0,7.0,1,C#,210
