,channel,clocks_per_click,control,denominator,key,name,notated_32nd_notes_per_beat,note,numerator,pitch,program,tempo,text,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,octave,note_value,note_value_nmd,note_name,angle
9038,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,264240,137.625,3.0,8.0,8,G#,240
9040,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,264480,137.75,7.0,3.0,9,A,90
9041,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,264480,137.75,3.0,6.0,6,F#,180
9042,9.0,,,,,,,61.0,,,,,,0,note_on,,100.0,61.0,100.0,264480,137.75,5.0,1.0,7,G,30
9043,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,264480,137.75,5.0,10.0,10,A#,300
9049,9.0,,,,,,,61.0,,,,,,6,note_on,,100.0,61.0,100.0,264600,137.8125,5.0,1.0,7,G,30
9056,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,264720,137.875,3.0,8.0,8,G#,240
9057,9.0,,,,,,,61.0,,,,,,0,note_on,,100.0,61.0,100.0,264720,137.875,5.0,1.0,7,G,30
9058,5.0,,,,,,,63.0,,,,,,100,note_on,,92.0,63.0,92.0,264820,137.92708333333334,5.0,3.0,9,A,90
9059,5.0,,,,,,,60.0,,,,,,0,note_on,,104.0,60.0,104.0,264820,137.92708333333334,5.0,0.0,0,C,0
9061,9.0,,,,,,,61.0,,,,,,6,note_on,,100.0,61.0,100.0,264840,137.9375,5.0,1.0,7,G,30
9062,5.0,,,,,,,56.0,,,,,,5,note_on,,78.0,56.0,78.0,264845,137.94010416666666,4.0,8.0,8,G#,240
9065,1.0,,,,,,,32.0,,,,,,0,note_on,,127.0,32.0,127.0,264960,138.0,2.0,8.0,8,G#,240
9066,7.0,,,,,,,82.0,,,,,,0,note_on,,127.0,82.0,127.0,264960,138.0,6.0,10.0,10,A#,300
9067,8.0,,,,,,,44.0,,,,,,0,note_on,,127.0,44.0,127.0,264960,138.0,3.0,8.0,8,G#,240
9068,8.0,,,,,,,70.0,,,,,,0,note_on,,127.0,70.0,127.0,264960,138.0,5.0,10.0,10,A#,300
9069,9.0,,,,,,,61.0,,,,,,0,note_on,,100.0,61.0,100.0,264960,138.0,5.0,1.0,7,G,30
9070,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,264960,138.0,3.0,6.0,6,F#,180
9071,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,264960,138.0,5.0,10.0,10,A#,300
9072,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,264960,138.0,3.0,0.0,0,C,0
9073,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,264960,138.0,2.0,11.0,5,F,330
9074,11.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,264960,138.0,5.0,0.0,0,C,0
9075,11.0,,,,,,,56.0,,,,,,0,note_on,,127.0,56.0,127.0,264960,138.0,4.0,8.0,8,G#,240
9076,11.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,264960,138.0,5.0,3.0,9,A,90
9078,3.0,,,,,,,79.0,,,,,,3,note_on,,127.0,79.0,127.0,264987,138.0140625,6.0,7.0,1,C#,210
9086,9.0,,,,,,,44.0,,,,,,16,note_on,,75.0,44.0,75.0,265200,138.125,3.0,8.0,8,G#,240
9090,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,265440,138.25,7.0,3.0,9,A,90
9091,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,265440,138.25,3.0,6.0,6,F#,180
9092,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,265440,138.25,5.0,10.0,10,A#,300
9093,10.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,265440,138.25,5.0,0.0,0,C,0
9094,10.0,,,,,,,56.0,,,,,,0,note_on,,127.0,56.0,127.0,265440,138.25,4.0,8.0,8,G#,240
9095,10.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,265440,138.25,5.0,3.0,9,A,90
9103,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,265680,138.375,3.0,8.0,8,G#,240
9104,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,265680,138.375,3.0,0.0,0,C,0
9105,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,265680,138.375,2.0,11.0,5,F,330
9107,3.0,,,,,,,77.0,,,,,,23,note_on,,127.0,77.0,127.0,265894,138.48645833333333,6.0,5.0,11,B,150
9113,7.0,,,,,,,75.0,,,,,,0,note_on,,127.0,75.0,127.0,265920,138.5,6.0,3.0,9,A,90
9114,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,265920,138.5,7.0,3.0,9,A,90
9115,8.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,265920,138.5,5.0,3.0,9,A,90
9116,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,265920,138.5,3.0,6.0,6,F#,180
9117,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,265920,138.5,5.0,10.0,10,A#,300
9118,9.0,,,,,,,39.0,,,,,,0,note_on,,125.0,39.0,125.0,265920,138.5,3.0,3.0,9,A,90
9119,9.0,,,,,,,28.0,,,,,,0,note_on,,127.0,28.0,127.0,265920,138.5,2.0,4.0,4,E,120
9120,12.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,265920,138.5,5.0,0.0,0,C,0
9121,12.0,,,,,,,56.0,,,,,,0,note_on,,127.0,56.0,127.0,265920,138.5,4.0,8.0,8,G#,240
9122,12.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,265920,138.5,5.0,3.0,9,A,90
9129,9.0,,,,,,,44.0,,,,,,16,note_on,,75.0,44.0,75.0,266160,138.625,3.0,8.0,8,G#,240
9133,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,266400,138.75,7.0,3.0,9,A,90
9134,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,266400,138.75,3.0,6.0,6,F#,180
9135,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,266400,138.75,5.0,10.0,10,A#,300
9136,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,266400,138.75,3.0,0.0,0,C,0
9137,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,266400,138.75,2.0,11.0,5,F,330
9147,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,266640,138.875,7.0,3.0,9,A,90
9148,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,266640,138.875,3.0,8.0,8,G#,240
9151,7.0,,,,,,,77.0,,,,,,0,note_on,,127.0,77.0,127.0,266880,139.0,6.0,5.0,11,B,150
9152,8.0,,,,,,,65.0,,,,,,0,note_on,,127.0,65.0,127.0,266880,139.0,5.0,5.0,11,B,150
9153,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,266880,139.0,3.0,6.0,6,F#,180
9154,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,266880,139.0,5.0,10.0,10,A#,300
9155,3.0,,,,,,,79.0,,,,,,6,note_on,,127.0,79.0,127.0,266886,139.003125,6.0,7.0,1,C#,210
9159,9.0,,,,,,,44.0,,,,,,16,note_on,,75.0,44.0,75.0,267120,139.125,3.0,8.0,8,G#,240
9161,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,267360,139.25,7.0,3.0,9,A,90
9162,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,267360,139.25,3.0,6.0,6,F#,180
9163,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,267360,139.25,5.0,10.0,10,A#,300
9164,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,267360,139.25,3.0,0.0,0,C,0
9165,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,267360,139.25,2.0,11.0,5,F,330
9174,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,267600,139.375,3.0,8.0,8,G#,240
9176,7.0,,,,,,,70.0,,,,,,0,note_on,,127.0,70.0,127.0,267840,139.5,5.0,10.0,10,A#,300
9177,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,267840,139.5,7.0,3.0,9,A,90
9178,8.0,,,,,,,58.0,,,,,,0,note_on,,127.0,58.0,127.0,267840,139.5,4.0,10.0,10,A#,300
9179,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,267840,139.5,3.0,6.0,6,F#,180
9180,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,267840,139.5,5.0,10.0,10,A#,300
9181,9.0,,,,,,,39.0,,,,,,0,note_on,,127.0,39.0,127.0,267840,139.5,3.0,3.0,9,A,90
9182,9.0,,,,,,,28.0,,,,,,0,note_on,,127.0,28.0,127.0,267840,139.5,2.0,4.0,4,E,120
9183,11.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,267840,139.5,5.0,0.0,0,C,0
9184,11.0,,,,,,,65.0,,,,,,0,note_on,,127.0,65.0,127.0,267840,139.5,5.0,5.0,11,B,150
9185,11.0,,,,,,,56.0,,,,,,0,note_on,,127.0,56.0,127.0,267840,139.5,4.0,8.0,8,G#,240
9186,3.0,,,,,,,77.0,,,,,,2,note_on,,127.0,77.0,127.0,267842,139.50104166666665,6.0,5.0,11,B,150
9194,9.0,,,,,,,44.0,,,,,,16,note_on,,75.0,44.0,75.0,268080,139.625,3.0,8.0,8,G#,240
9198,3.0,,,,,,,79.0,,,,,,56,note_on,,127.0,79.0,127.0,268311,139.7453125,6.0,7.0,1,C#,210
9201,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,268320,139.75,7.0,3.0,9,A,90
9202,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,268320,139.75,3.0,6.0,6,F#,180
9203,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,268320,139.75,5.0,10.0,10,A#,300
9204,10.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,268320,139.75,5.0,0.0,0,C,0
9205,10.0,,,,,,,65.0,,,,,,0,note_on,,127.0,65.0,127.0,268320,139.75,5.0,5.0,11,B,150
9206,10.0,,,,,,,56.0,,,,,,0,note_on,,127.0,56.0,127.0,268320,139.75,4.0,8.0,8,G#,240
9207,11.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,268320,139.75,5.0,0.0,0,C,0
9208,11.0,,,,,,,56.0,,,,,,0,note_on,,124.0,56.0,124.0,268320,139.75,4.0,8.0,8,G#,240
9209,11.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,268320,139.75,5.0,3.0,9,A,90
9215,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,268560,139.875,3.0,8.0,8,G#,240
9221,7.0,,,,,,,82.0,,,,,,0,note_on,,127.0,82.0,127.0,268800,140.0,6.0,10.0,10,A#,300
9222,8.0,,,,,,,70.0,,,,,,0,note_on,,127.0,70.0,127.0,268800,140.0,5.0,10.0,10,A#,300
9223,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,268800,140.0,3.0,6.0,6,F#,180
9224,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,268800,140.0,5.0,10.0,10,A#,300
9225,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,268800,140.0,3.0,0.0,0,C,0
9226,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,268800,140.0,2.0,11.0,5,F,330
9227,10.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,268800,140.0,5.0,0.0,0,C,0
9228,10.0,,,,,,,56.0,,,,,,0,note_on,,124.0,56.0,124.0,268800,140.0,4.0,8.0,8,G#,240
9229,10.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,268800,140.0,5.0,3.0,9,A,90
9230,12.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,268800,140.0,5.0,0.0,0,C,0
9231,12.0,,,,,,,65.0,,,,,,0,note_on,,127.0,65.0,127.0,268800,140.0,5.0,5.0,11,B,150
9232,12.0,,,,,,,56.0,,,,,,0,note_on,,127.0,56.0,127.0,268800,140.0,4.0,8.0,8,G#,240
9240,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,269040,140.125,7.0,3.0,9,A,90
9241,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,269040,140.125,3.0,8.0,8,G#,240
9245,3.0,,,,,,,77.0,,,,,,8,note_on,,127.0,77.0,127.0,269202,140.209375,6.0,5.0,11,B,150
9250,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,269280,140.25,3.0,6.0,6,F#,180
9251,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,269280,140.25,5.0,10.0,10,A#,300
9252,12.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,269280,140.25,5.0,0.0,0,C,0
9253,12.0,,,,,,,56.0,,,,,,0,note_on,,124.0,56.0,124.0,269280,140.25,4.0,8.0,8,G#,240
9254,12.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,269280,140.25,5.0,3.0,9,A,90
9261,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,269520,140.375,7.0,3.0,9,A,90
9262,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,269520,140.375,3.0,8.0,8,G#,240
9263,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,269520,140.375,3.0,0.0,0,C,0
9264,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,269520,140.375,2.0,11.0,5,F,330
9270,7.0,,,,,,,75.0,,,,,,0,note_on,,127.0,75.0,127.0,269760,140.5,6.0,3.0,9,A,90
9271,8.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,269760,140.5,5.0,3.0,9,A,90
9272,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,269760,140.5,3.0,6.0,6,F#,180
9273,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,269760,140.5,5.0,10.0,10,A#,300
9274,9.0,,,,,,,39.0,,,,,,0,note_on,,125.0,39.0,125.0,269760,140.5,3.0,3.0,9,A,90
9275,9.0,,,,,,,28.0,,,,,,0,note_on,,127.0,28.0,127.0,269760,140.5,2.0,4.0,4,E,120
9282,8.0,,,,,,,87.0,,,,,,16,note_on,,45.0,87.0,45.0,270000,140.625,7.0,3.0,9,A,90
9283,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,270000,140.625,3.0,8.0,8,G#,240
9286,3.0,,,,,,,82.0,,,,,,33,note_on,,127.0,82.0,127.0,270165,140.7109375,6.0,10.0,10,A#,300
9290,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,270240,140.75,3.0,6.0,6,F#,180
9291,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,270240,140.75,5.0,10.0,10,A#,300
9292,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,270240,140.75,3.0,0.0,0,C,0
9293,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,270240,140.75,2.0,11.0,5,F,330
9300,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,270480,140.875,7.0,3.0,9,A,90
9301,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,270480,140.875,3.0,8.0,8,G#,240
9304,7.0,,,,,,,77.0,,,,,,0,note_on,,127.0,77.0,127.0,270720,141.0,6.0,5.0,11,B,150
9305,8.0,,,,,,,65.0,,,,,,0,note_on,,127.0,65.0,127.0,270720,141.0,5.0,5.0,11,B,150
9306,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,270720,141.0,3.0,6.0,6,F#,180
9307,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,270720,141.0,5.0,10.0,10,A#,300
9309,9.0,,,,,,,44.0,,,,,,16,note_on,,75.0,44.0,75.0,270960,141.125,3.0,8.0,8,G#,240
9311,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,271200,141.25,7.0,3.0,9,A,90
9312,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,271200,141.25,3.0,6.0,6,F#,180
9313,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,271200,141.25,5.0,10.0,10,A#,300
9314,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,271200,141.25,3.0,0.0,0,C,0
9315,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,271200,141.25,2.0,11.0,5,F,330
9324,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,271440,141.375,3.0,8.0,8,G#,240
9326,7.0,,,,,,,75.0,,,,,,0,note_on,,127.0,75.0,127.0,271680,141.5,6.0,3.0,9,A,90
9327,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,271680,141.5,7.0,3.0,9,A,90
9328,8.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,271680,141.5,5.0,3.0,9,A,90
9329,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,271680,141.5,3.0,6.0,6,F#,180
9330,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,271680,141.5,5.0,10.0,10,A#,300
9331,9.0,,,,,,,39.0,,,,,,0,note_on,,127.0,39.0,127.0,271680,141.5,3.0,3.0,9,A,90
9332,9.0,,,,,,,28.0,,,,,,0,note_on,,127.0,28.0,127.0,271680,141.5,2.0,4.0,4,E,120
9339,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,271920,141.625,3.0,8.0,8,G#,240
9341,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,272160,141.75,7.0,3.0,9,A,90
9342,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,272160,141.75,3.0,6.0,6,F#,180
9343,9.0,,,,,,,61.0,,,,,,0,note_on,,100.0,61.0,100.0,272160,141.75,5.0,1.0,7,G,30
9344,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,272160,141.75,5.0,10.0,10,A#,300
9349,9.0,,,,,,,61.0,,,,,,2,note_on,,100.0,61.0,100.0,272280,141.8125,5.0,1.0,7,G,30
9356,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,272400,141.875,3.0,8.0,8,G#,240
9357,9.0,,,,,,,61.0,,,,,,0,note_on,,100.0,61.0,100.0,272400,141.875,5.0,1.0,7,G,30
9359,9.0,,,,,,,61.0,,,,,,6,note_on,,100.0,61.0,100.0,272520,141.9375,5.0,1.0,7,G,30
9363,1.0,,,,,,,34.0,,,,,,0,note_on,,127.0,34.0,127.0,272640,142.0,2.0,10.0,10,A#,300
9364,3.0,,,,,,,79.0,,,,,,0,note_on,,127.0,79.0,127.0,272640,142.0,6.0,7.0,1,C#,210
9365,7.0,,,,,,,82.0,,,,,,0,note_on,,127.0,82.0,127.0,272640,142.0,6.0,10.0,10,A#,300
9366,8.0,,,,,,,46.0,,,,,,0,note_on,,127.0,46.0,127.0,272640,142.0,3.0,10.0,10,A#,300
9367,8.0,,,,,,,70.0,,,,,,0,note_on,,127.0,70.0,127.0,272640,142.0,5.0,10.0,10,A#,300
9368,9.0,,,,,,,61.0,,,,,,0,note_on,,100.0,61.0,100.0,272640,142.0,5.0,1.0,7,G,30
9369,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,272640,142.0,3.0,6.0,6,F#,180
9370,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,272640,142.0,5.0,10.0,10,A#,300
9371,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,272640,142.0,3.0,0.0,0,C,0
9372,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,272640,142.0,2.0,11.0,5,F,330
9373,11.0,,,,,,,62.0,,,,,,0,note_on,,127.0,62.0,127.0,272640,142.0,5.0,2.0,2,D,60
9374,11.0,,,,,,,58.0,,,,,,0,note_on,,127.0,58.0,127.0,272640,142.0,4.0,10.0,10,A#,300
9375,11.0,,,,,,,65.0,,,,,,0,note_on,,127.0,65.0,127.0,272640,142.0,5.0,5.0,11,B,150
9378,5.0,,,,,,,58.0,,,,,,2,note_on,,101.0,58.0,101.0,272648,142.00416666666666,4.0,10.0,10,A#,300
9379,5.0,,,,,,,62.0,,,,,,6,note_on,,90.0,62.0,90.0,272654,142.00729166666667,5.0,2.0,2,D,60
9380,5.0,,,,,,,53.0,,,,,,6,note_on,,96.0,53.0,96.0,272660,142.01041666666666,4.0,5.0,11,B,150
9387,9.0,,,,,,,44.0,,,,,,16,note_on,,75.0,44.0,75.0,272880,142.125,3.0,8.0,8,G#,240
9390,3.0,,,,,,,77.0,,,,,,0,note_on,,127.0,77.0,127.0,273120,142.25,6.0,5.0,11,B,150
9391,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,273120,142.25,7.0,3.0,9,A,90
9392,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,273120,142.25,3.0,6.0,6,F#,180
9393,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,273120,142.25,5.0,10.0,10,A#,300
9394,10.0,,,,,,,62.0,,,,,,0,note_on,,127.0,62.0,127.0,273120,142.25,5.0,2.0,2,D,60
9395,10.0,,,,,,,58.0,,,,,,0,note_on,,127.0,58.0,127.0,273120,142.25,4.0,10.0,10,A#,300
9396,10.0,,,,,,,65.0,,,,,,0,note_on,,127.0,65.0,127.0,273120,142.25,5.0,5.0,11,B,150
9406,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,273360,142.375,7.0,3.0,9,A,90
9407,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,273360,142.375,3.0,8.0,8,G#,240
9408,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,273360,142.375,3.0,0.0,0,C,0
9409,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,273360,142.375,2.0,11.0,5,F,330
9415,3.0,,,,,,,79.0,,,,,,0,note_on,,127.0,79.0,127.0,273600,142.5,6.0,7.0,1,C#,210
9416,7.0,,,,,,,75.0,,,,,,0,note_on,,127.0,75.0,127.0,273600,142.5,6.0,3.0,9,A,90
9417,8.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,273600,142.5,5.0,3.0,9,A,90
9418,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,273600,142.5,3.0,6.0,6,F#,180
9419,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,273600,142.5,5.0,10.0,10,A#,300
9420,9.0,,,,,,,39.0,,,,,,0,note_on,,125.0,39.0,125.0,273600,142.5,3.0,3.0,9,A,90
9421,9.0,,,,,,,28.0,,,,,,0,note_on,,127.0,28.0,127.0,273600,142.5,2.0,4.0,4,E,120
9422,12.0,,,,,,,62.0,,,,,,0,note_on,,127.0,62.0,127.0,273600,142.5,5.0,2.0,2,D,60
9423,12.0,,,,,,,58.0,,,,,,0,note_on,,127.0,58.0,127.0,273600,142.5,4.0,10.0,10,A#,300
9424,12.0,,,,,,,65.0,,,,,,0,note_on,,127.0,65.0,127.0,273600,142.5,5.0,5.0,11,B,150
9432,9.0,,,,,,,44.0,,,,,,16,note_on,,75.0,44.0,75.0,273840,142.625,3.0,8.0,8,G#,240
9435,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,274080,142.75,7.0,3.0,9,A,90
9436,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,274080,142.75,3.0,6.0,6,F#,180
9437,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,274080,142.75,5.0,10.0,10,A#,300
9438,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,274080,142.75,3.0,0.0,0,C,0
9439,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,274080,142.75,2.0,11.0,5,F,330
9450,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,274320,142.875,3.0,8.0,8,G#,240
9452,3.0,,,,,,,79.0,,,,,,0,note_on,,127.0,79.0,127.0,274560,143.0,6.0,7.0,1,C#,210
9453,7.0,,,,,,,77.0,,,,,,0,note_on,,127.0,77.0,127.0,274560,143.0,6.0,5.0,11,B,150
9454,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,274560,143.0,7.0,3.0,9,A,90
9455,8.0,,,,,,,65.0,,,,,,0,note_on,,127.0,65.0,127.0,274560,143.0,5.0,5.0,11,B,150
9456,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,274560,143.0,3.0,6.0,6,F#,180
9457,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,274560,143.0,5.0,10.0,10,A#,300
9463,9.0,,,,,,,44.0,,,,,,16,note_on,,75.0,44.0,75.0,274800,143.125,3.0,8.0,8,G#,240
9465,3.0,,,,,,,79.0,,,,,,0,note_on,,127.0,79.0,127.0,275040,143.25,6.0,7.0,1,C#,210
9466,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,275040,143.25,7.0,3.0,9,A,90
9467,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,275040,143.25,3.0,6.0,6,F#,180
9468,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,275040,143.25,5.0,10.0,10,A#,300
9469,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,275040,143.25,3.0,0.0,0,C,0
9470,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,275040,143.25,2.0,11.0,5,F,330
9479,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,275280,143.375,3.0,8.0,8,G#,240
9481,7.0,,,,,,,75.0,,,,,,0,note_on,,127.0,75.0,127.0,275520,143.5,6.0,3.0,9,A,90
9482,8.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,275520,143.5,5.0,3.0,9,A,90
9483,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,275520,143.5,3.0,6.0,6,F#,180
9484,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,275520,143.5,5.0,10.0,10,A#,300
9485,9.0,,,,,,,39.0,,,,,,0,note_on,,127.0,39.0,127.0,275520,143.5,3.0,3.0,9,A,90
9486,9.0,,,,,,,28.0,,,,,,0,note_on,,127.0,28.0,127.0,275520,143.5,2.0,4.0,4,E,120
9487,11.0,,,,,,,62.0,,,,,,0,note_on,,127.0,62.0,127.0,275520,143.5,5.0,2.0,2,D,60
