,channel,clocks_per_click,control,denominator,name,notated_32nd_notes_per_beat,note,numerator,pitch,program,tempo,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,octave,note_value,note_value_nmd,note_name,angle
528,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,118320,123.25,4.0,9.0,3,D#,270
529,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,118320,123.25,4.0,4.0,4,E,120
530,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,118320,123.25,3.0,9.0,3,D#,270
531,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,118320,123.25,3.0,4.0,4,E,120
537,0.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,118560,123.5,5.0,4.0,4,E,120
538,0.0,,,,,,61.0,,,,,0,note_on,,95.0,61.0,95.0,118560,123.5,5.0,1.0,7,G,30
539,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,118560,123.5,4.0,9.0,3,D#,270
540,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,118560,123.5,4.0,4.0,4,E,120
541,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,118560,123.5,3.0,9.0,3,D#,270
542,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,118560,123.5,3.0,4.0,4,E,120
549,0.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,118800,123.75,5.0,4.0,4,E,120
550,0.0,,,,,,61.0,,,,,0,note_on,,95.0,61.0,95.0,118800,123.75,5.0,1.0,7,G,30
551,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,118800,123.75,4.0,9.0,3,D#,270
552,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,118800,123.75,4.0,4.0,4,E,120
553,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,118800,123.75,3.0,9.0,3,D#,270
554,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,118800,123.75,3.0,4.0,4,E,120
555,0.0,,,,,,57.0,,,,,210,note_on,,95.0,57.0,95.0,119010,123.96875,4.0,9.0,3,D#,270
556,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,119010,123.96875,4.0,4.0,4,E,120
557,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,119010,123.96875,3.0,9.0,3,D#,270
567,0.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,119040,124.0,5.0,4.0,4,E,120
568,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,119040,124.0,4.0,11.0,5,F,330
569,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,119040,124.0,4.0,4.0,4,E,120
573,1.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,119760,124.75,5.0,4.0,4,E,120
574,1.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,119760,124.75,4.0,11.0,5,F,330
575,1.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,119760,124.75,4.0,4.0,4,E,120
588,0.0,,,,,,67.0,,,,,0,note_on,,86.0,67.0,86.0,120000,125.0,5.0,7.0,1,C#,210
589,0.0,,,,,,62.0,,,,,0,note_on,,86.0,62.0,86.0,120000,125.0,5.0,2.0,2,D,60
590,0.0,,,,,,55.0,,,,,0,note_on,,86.0,55.0,86.0,120000,125.0,4.0,7.0,1,C#,210
594,0.0,,,,,,64.0,,,,,120,note_on,,95.0,64.0,95.0,120360,125.375,5.0,4.0,4,E,120
595,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,120360,125.375,4.0,11.0,5,F,330
596,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,120360,125.375,4.0,4.0,4,E,120
600,0.0,,,,,,62.0,,,,,120,note_on,,95.0,62.0,95.0,120720,125.75,5.0,2.0,2,D,60
601,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,120720,125.75,4.0,9.0,3,D#,270
602,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,120720,125.75,4.0,2.0,2,D,60
606,0.0,,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,120960,126.0,5.0,0.0,0,C,0
607,0.0,,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,120960,126.0,4.0,7.0,1,C#,210
608,0.0,,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,120960,126.0,4.0,0.0,0,C,0
612,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,121920,127.0,4.0,11.0,5,F,330
613,0.0,,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,121920,127.0,4.0,6.0,6,F#,180
614,0.0,,,,,,47.0,,,,,0,note_on,,95.0,47.0,95.0,121920,127.0,3.0,11.0,5,F,330
615,0.0,,,,,,57.0,,,,,930,note_on,,95.0,57.0,95.0,122850,127.96875,4.0,9.0,3,D#,270
616,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,122850,127.96875,4.0,4.0,4,E,120
617,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,122850,127.96875,3.0,9.0,3,D#,270
624,0.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,122880,128.0,5.0,4.0,4,E,120
625,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,122880,128.0,4.0,11.0,5,F,330
626,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,122880,128.0,4.0,4.0,4,E,120
630,1.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,123600,128.75,5.0,4.0,4,E,120
631,1.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,123600,128.75,4.0,11.0,5,F,330
632,1.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,123600,128.75,4.0,4.0,4,E,120
645,0.0,,,,,,67.0,,,,,0,note_on,,86.0,67.0,86.0,123840,129.0,5.0,7.0,1,C#,210
646,0.0,,,,,,62.0,,,,,0,note_on,,86.0,62.0,86.0,123840,129.0,5.0,2.0,2,D,60
647,0.0,,,,,,55.0,,,,,0,note_on,,86.0,55.0,86.0,123840,129.0,4.0,7.0,1,C#,210
651,0.0,,,,,,64.0,,,,,120,note_on,,95.0,64.0,95.0,124200,129.375,5.0,4.0,4,E,120
652,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,124200,129.375,4.0,11.0,5,F,330
653,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,124200,129.375,4.0,4.0,4,E,120
657,0.0,,,,,,62.0,,,,,120,note_on,,95.0,62.0,95.0,124560,129.75,5.0,2.0,2,D,60
658,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,124560,129.75,4.0,9.0,3,D#,270
659,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,124560,129.75,4.0,2.0,2,D,60
663,0.0,,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,124800,130.0,5.0,0.0,0,C,0
664,0.0,,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,124800,130.0,4.0,7.0,1,C#,210
665,0.0,,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,124800,130.0,4.0,0.0,0,C,0
669,0.0,,,,,,62.0,,,,,0,note_on,,95.0,62.0,95.0,125160,130.375,5.0,2.0,2,D,60
670,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,125160,130.375,4.0,9.0,3,D#,270
671,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,125160,130.375,4.0,2.0,2,D,60
675,0.0,,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,125520,130.75,5.0,0.0,0,C,0
676,0.0,,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,125520,130.75,4.0,7.0,1,C#,210
677,0.0,,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,125520,130.75,4.0,0.0,0,C,0
681,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,125760,131.0,4.0,11.0,5,F,330
682,0.0,,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,125760,131.0,4.0,6.0,6,F#,180
683,0.0,,,,,,47.0,,,,,0,note_on,,95.0,47.0,95.0,125760,131.0,3.0,11.0,5,F,330
684,0.0,,,,,,57.0,,,,,930,note_on,,95.0,57.0,95.0,126690,131.96875,4.0,9.0,3,D#,270
685,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,126690,131.96875,4.0,4.0,4,E,120
686,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,126690,131.96875,3.0,9.0,3,D#,270
693,0.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,126720,132.0,5.0,4.0,4,E,120
694,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,126720,132.0,4.0,11.0,5,F,330
695,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,126720,132.0,4.0,4.0,4,E,120
699,1.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,127440,132.75,5.0,4.0,4,E,120
700,1.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,127440,132.75,4.0,11.0,5,F,330
701,1.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,127440,132.75,4.0,4.0,4,E,120
714,0.0,,,,,,67.0,,,,,0,note_on,,86.0,67.0,86.0,127680,133.0,5.0,7.0,1,C#,210
715,0.0,,,,,,62.0,,,,,0,note_on,,86.0,62.0,86.0,127680,133.0,5.0,2.0,2,D,60
716,0.0,,,,,,55.0,,,,,0,note_on,,86.0,55.0,86.0,127680,133.0,4.0,7.0,1,C#,210
720,0.0,,,,,,64.0,,,,,120,note_on,,95.0,64.0,95.0,128040,133.375,5.0,4.0,4,E,120
721,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,128040,133.375,4.0,11.0,5,F,330
722,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,128040,133.375,4.0,4.0,4,E,120
726,0.0,,,,,,62.0,,,,,120,note_on,,95.0,62.0,95.0,128400,133.75,5.0,2.0,2,D,60
727,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,128400,133.75,4.0,9.0,3,D#,270
728,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,128400,133.75,4.0,2.0,2,D,60
732,0.0,,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,128640,134.0,5.0,0.0,0,C,0
733,0.0,,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,128640,134.0,4.0,7.0,1,C#,210
734,0.0,,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,128640,134.0,4.0,0.0,0,C,0
738,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,129600,135.0,4.0,11.0,5,F,330
739,0.0,,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,129600,135.0,4.0,6.0,6,F#,180
740,0.0,,,,,,47.0,,,,,0,note_on,,95.0,47.0,95.0,129600,135.0,3.0,11.0,5,F,330
741,0.0,,,,,,57.0,,,,,930,note_on,,95.0,57.0,95.0,130530,135.96875,4.0,9.0,3,D#,270
742,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,130530,135.96875,4.0,4.0,4,E,120
743,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,130530,135.96875,3.0,9.0,3,D#,270
750,0.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,130560,136.0,5.0,4.0,4,E,120
751,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,130560,136.0,4.0,11.0,5,F,330
752,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,130560,136.0,4.0,4.0,4,E,120
756,1.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,131280,136.75,5.0,4.0,4,E,120
757,1.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,131280,136.75,4.0,11.0,5,F,330
758,1.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,131280,136.75,4.0,4.0,4,E,120
771,0.0,,,,,,67.0,,,,,0,note_on,,86.0,67.0,86.0,131520,137.0,5.0,7.0,1,C#,210
772,0.0,,,,,,62.0,,,,,0,note_on,,86.0,62.0,86.0,131520,137.0,5.0,2.0,2,D,60
773,0.0,,,,,,55.0,,,,,0,note_on,,86.0,55.0,86.0,131520,137.0,4.0,7.0,1,C#,210
777,0.0,,,,,,64.0,,,,,120,note_on,,95.0,64.0,95.0,131880,137.375,5.0,4.0,4,E,120
778,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,131880,137.375,4.0,11.0,5,F,330
779,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,131880,137.375,4.0,4.0,4,E,120
783,0.0,,,,,,62.0,,,,,120,note_on,,95.0,62.0,95.0,132240,137.75,5.0,2.0,2,D,60
784,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,132240,137.75,4.0,9.0,3,D#,270
785,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,132240,137.75,4.0,2.0,2,D,60
789,0.0,,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,132480,138.0,5.0,0.0,0,C,0
790,0.0,,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,132480,138.0,4.0,7.0,1,C#,210
791,0.0,,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,132480,138.0,4.0,0.0,0,C,0
795,0.0,,,,,,62.0,,,,,0,note_on,,95.0,62.0,95.0,132840,138.375,5.0,2.0,2,D,60
796,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,132840,138.375,4.0,9.0,3,D#,270
797,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,132840,138.375,4.0,2.0,2,D,60
801,0.0,,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,133200,138.75,5.0,0.0,0,C,0
802,0.0,,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,133200,138.75,4.0,7.0,1,C#,210
803,0.0,,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,133200,138.75,4.0,0.0,0,C,0
807,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,133440,139.0,4.0,11.0,5,F,330
808,0.0,,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,133440,139.0,4.0,6.0,6,F#,180
809,0.0,,,,,,47.0,,,,,0,note_on,,95.0,47.0,95.0,133440,139.0,3.0,11.0,5,F,330
810,0.0,,,,,,57.0,,,,,930,note_on,,95.0,57.0,95.0,134370,139.96875,4.0,9.0,3,D#,270
811,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,134370,139.96875,4.0,4.0,4,E,120
812,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,134370,139.96875,3.0,9.0,3,D#,270
819,0.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,134400,140.0,5.0,4.0,4,E,120
820,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,134400,140.0,4.0,11.0,5,F,330
821,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,134400,140.0,4.0,4.0,4,E,120
825,1.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,135120,140.75,5.0,4.0,4,E,120
826,1.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,135120,140.75,4.0,11.0,5,F,330
827,1.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,135120,140.75,4.0,4.0,4,E,120
840,0.0,,,,,,67.0,,,,,0,note_on,,86.0,67.0,86.0,135360,141.0,5.0,7.0,1,C#,210
841,0.0,,,,,,62.0,,,,,0,note_on,,86.0,62.0,86.0,135360,141.0,5.0,2.0,2,D,60
842,0.0,,,,,,55.0,,,,,0,note_on,,86.0,55.0,86.0,135360,141.0,4.0,7.0,1,C#,210
846,0.0,,,,,,64.0,,,,,120,note_on,,95.0,64.0,95.0,135720,141.375,5.0,4.0,4,E,120
847,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,135720,141.375,4.0,11.0,5,F,330
848,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,135720,141.375,4.0,4.0,4,E,120
852,0.0,,,,,,62.0,,,,,120,note_on,,95.0,62.0,95.0,136080,141.75,5.0,2.0,2,D,60
853,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,136080,141.75,4.0,9.0,3,D#,270
854,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,136080,141.75,4.0,2.0,2,D,60
858,0.0,,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,136320,142.0,5.0,0.0,0,C,0
859,0.0,,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,136320,142.0,4.0,7.0,1,C#,210
860,0.0,,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,136320,142.0,4.0,0.0,0,C,0
864,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,137280,143.0,4.0,11.0,5,F,330
865,0.0,,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,137280,143.0,4.0,6.0,6,F#,180
866,0.0,,,,,,47.0,,,,,0,note_on,,95.0,47.0,95.0,137280,143.0,3.0,11.0,5,F,330
867,0.0,,,,,,57.0,,,,,930,note_on,,95.0,57.0,95.0,138210,143.96875,4.0,9.0,3,D#,270
868,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,138210,143.96875,4.0,4.0,4,E,120
869,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,138210,143.96875,3.0,9.0,3,D#,270
876,0.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,138240,144.0,5.0,4.0,4,E,120
877,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,138240,144.0,4.0,11.0,5,F,330
878,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,138240,144.0,4.0,4.0,4,E,120
882,1.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,138960,144.75,5.0,4.0,4,E,120
883,1.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,138960,144.75,4.0,11.0,5,F,330
884,1.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,138960,144.75,4.0,4.0,4,E,120
897,0.0,,,,,,67.0,,,,,0,note_on,,86.0,67.0,86.0,139200,145.0,5.0,7.0,1,C#,210
898,0.0,,,,,,62.0,,,,,0,note_on,,86.0,62.0,86.0,139200,145.0,5.0,2.0,2,D,60
899,0.0,,,,,,55.0,,,,,0,note_on,,86.0,55.0,86.0,139200,145.0,4.0,7.0,1,C#,210
903,0.0,,,,,,64.0,,,,,120,note_on,,95.0,64.0,95.0,139560,145.375,5.0,4.0,4,E,120
904,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,139560,145.375,4.0,11.0,5,F,330
905,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,139560,145.375,4.0,4.0,4,E,120
909,0.0,,,,,,62.0,,,,,120,note_on,,95.0,62.0,95.0,139920,145.75,5.0,2.0,2,D,60
910,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,139920,145.75,4.0,9.0,3,D#,270
911,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,139920,145.75,4.0,2.0,2,D,60
915,0.0,,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,140160,146.0,5.0,0.0,0,C,0
916,0.0,,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,140160,146.0,4.0,7.0,1,C#,210
917,0.0,,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,140160,146.0,4.0,0.0,0,C,0
921,0.0,,,,,,62.0,,,,,0,note_on,,95.0,62.0,95.0,140520,146.375,5.0,2.0,2,D,60
922,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,140520,146.375,4.0,9.0,3,D#,270
923,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,140520,146.375,4.0,2.0,2,D,60
927,0.0,,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,140880,146.75,5.0,0.0,0,C,0
928,0.0,,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,140880,146.75,4.0,7.0,1,C#,210
929,0.0,,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,140880,146.75,4.0,0.0,0,C,0
933,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,141120,147.0,4.0,11.0,5,F,330
934,0.0,,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,141120,147.0,4.0,6.0,6,F#,180
935,0.0,,,,,,47.0,,,,,0,note_on,,95.0,47.0,95.0,141120,147.0,3.0,11.0,5,F,330
936,0.0,,,,,,57.0,,,,,930,note_on,,95.0,57.0,95.0,142050,147.96875,4.0,9.0,3,D#,270
937,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,142050,147.96875,4.0,4.0,4,E,120
938,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,142050,147.96875,3.0,9.0,3,D#,270
945,0.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,142080,148.0,5.0,4.0,4,E,120
946,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,142080,148.0,4.0,11.0,5,F,330
947,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,142080,148.0,4.0,4.0,4,E,120
951,1.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,142800,148.75,5.0,4.0,4,E,120
952,1.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,142800,148.75,4.0,11.0,5,F,330
953,1.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,142800,148.75,4.0,4.0,4,E,120
966,0.0,,,,,,67.0,,,,,0,note_on,,86.0,67.0,86.0,143040,149.0,5.0,7.0,1,C#,210
967,0.0,,,,,,62.0,,,,,0,note_on,,86.0,62.0,86.0,143040,149.0,5.0,2.0,2,D,60
968,0.0,,,,,,55.0,,,,,0,note_on,,86.0,55.0,86.0,143040,149.0,4.0,7.0,1,C#,210
972,0.0,,,,,,64.0,,,,,120,note_on,,95.0,64.0,95.0,143400,149.375,5.0,4.0,4,E,120
973,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,143400,149.375,4.0,11.0,5,F,330
974,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,143400,149.375,4.0,4.0,4,E,120
978,0.0,,,,,,62.0,,,,,120,note_on,,95.0,62.0,95.0,143760,149.75,5.0,2.0,2,D,60
979,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,143760,149.75,4.0,9.0,3,D#,270
980,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,143760,149.75,4.0,2.0,2,D,60
984,0.0,,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,144000,150.0,5.0,0.0,0,C,0
985,0.0,,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,144000,150.0,4.0,7.0,1,C#,210
986,0.0,,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,144000,150.0,4.0,0.0,0,C,0
990,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,144960,151.0,4.0,11.0,5,F,330
991,0.0,,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,144960,151.0,4.0,6.0,6,F#,180
992,0.0,,,,,,47.0,,,,,0,note_on,,95.0,47.0,95.0,144960,151.0,3.0,11.0,5,F,330
993,0.0,,,,,,57.0,,,,,930,note_on,,95.0,57.0,95.0,145890,151.96875,4.0,9.0,3,D#,270
994,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,145890,151.96875,4.0,4.0,4,E,120
995,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,145890,151.96875,3.0,9.0,3,D#,270
1002,0.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,145920,152.0,5.0,4.0,4,E,120
1003,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,145920,152.0,4.0,11.0,5,F,330
1004,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,145920,152.0,4.0,4.0,4,E,120
1008,1.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,146640,152.75,5.0,4.0,4,E,120
1009,1.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,146640,152.75,4.0,11.0,5,F,330
1010,1.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,146640,152.75,4.0,4.0,4,E,120
1023,0.0,,,,,,67.0,,,,,0,note_on,,86.0,67.0,86.0,146880,153.0,5.0,7.0,1,C#,210
1024,0.0,,,,,,62.0,,,,,0,note_on,,86.0,62.0,86.0,146880,153.0,5.0,2.0,2,D,60
1025,0.0,,,,,,55.0,,,,,0,note_on,,86.0,55.0,86.0,146880,153.0,4.0,7.0,1,C#,210
1029,0.0,,,,,,64.0,,,,,120,note_on,,95.0,64.0,95.0,147240,153.375,5.0,4.0,4,E,120
1030,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,147240,153.375,4.0,11.0,5,F,330
1031,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,147240,153.375,4.0,4.0,4,E,120
1035,0.0,,,,,,62.0,,,,,120,note_on,,95.0,62.0,95.0,147600,153.75,5.0,2.0,2,D,60
1036,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,147600,153.75,4.0,9.0,3,D#,270
1037,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,147600,153.75,4.0,2.0,2,D,60
1041,0.0,,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,147840,154.0,5.0,0.0,0,C,0
1042,0.0,,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,147840,154.0,4.0,7.0,1,C#,210
1043,0.0,,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,147840,154.0,4.0,0.0,0,C,0
1047,0.0,,,,,,62.0,,,,,0,note_on,,95.0,62.0,95.0,148200,154.375,5.0,2.0,2,D,60
1048,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,148200,154.375,4.0,9.0,3,D#,270
1049,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,148200,154.375,4.0,2.0,2,D,60
1053,0.0,,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,148560,154.75,5.0,0.0,0,C,0
1054,0.0,,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,148560,154.75,4.0,7.0,1,C#,210
1055,0.0,,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,148560,154.75,4.0,0.0,0,C,0
1059,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,148800,155.0,4.0,11.0,5,F,330
1060,0.0,,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,148800,155.0,4.0,6.0,6,F#,180
1061,0.0,,,,,,47.0,,,,,0,note_on,,95.0,47.0,95.0,148800,155.0,3.0,11.0,5,F,330
1065,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,149760,156.0,4.0,2.0,2,D,60
